Move,Player
qd,B
pp,W
dc,B
cp,W
cf,B
od,W
oc,B
pd,W
pc,B
qe,W
nc,B
rd,W
qc,B
pf,W
qn,B
qk,W
qq,B
qp,W
pq,B
op,W
rp,B
ro,W
rq,B
qo,W
nq,B
me,W
ld,B
ok,W
le,B
fc,W
hc,B
hd,W
ic,B
de,W
ce,B
db,W
cc,B
fe,W
eq,B
hp,W
np,B
no,W
mo,B
nn,W
mn,B
mm,W
nm,B
pn,W
lp,B
lm,W
do,B
dp,W
ep,B
eo,W
gp,B
en,W
go,B
cm,W
ho,B
jn,W
jp,B
lf,W
lj,B
jj,W
kk,B
io,W
ip,B
jk,W
ki,B
kf,W
ji,B
kl,W
jg,B
id,W
jc,B
jd,W
nj,B
kc,W
lc,B
mk,W
nh,B
pi,W
kd,B
jf,W
hi,B
fi,W
ci,B
mj,W
lh,B
mi,W
mh,B
di,W
dh,B
eh,W
if,B
ig,W
hf,B
nf,W
ih,B
gh,W
hg,B
dj,W
gc,B
gd,W
hh,B
ec,W
cr,B
kg,W
kh,B
ij,W
ii,B
oq,W
or,B
pr,W
qr,B
cj,W
bi,B
bj,W
aj,B
ch,W
bh,B
dg,W
bg,B
cb,W
bb,B
gb,W
hb,B
ba,W
bc,B
rc,W
bq,B
bp,W
rb,B
sb,W
al,B
qb,W
pb,B
ra,W
bn,B
cn,W
fb,B
eb,W
ga,B
pa,W
oa,B
na,W
qa,B
nr,W
ps,B
pa,W
so,B
sn,W
qa,B
cq,W
br,B
pa,W
oo,B
on,W
qa,B
ko,W
rb,B
kp,W
kq,B
qb,W
sp,B
rn,W
rb,B
lq,W
lr,B
qb,W
nd,B
pa,W
ob,B
hn,W
gn,B
gm,W
hm,B
in,W
fm,B
gl,W
fn,B
em,W
fl,B
bm,W
gk,B
hl,W
ph,B
qh,W
oh,B
oi,W
ni,B
nk,W
dd,B
ai,W
ed,B
fd,W
ak,B
dr,W
dq,B
kr,W
mq,B
