Move,Player
dp,B
dd,W
pq,B
pd,W
qf,B
po,W
fc,B
nc,W
pl,B
mo,W
nq,B
pi,W
cf,B
df,W
dg,B
ef,W
cd,B
cg,W
ce,B
dh,W
dc,B
eg,W
mm,B
op,W
oq,B
qp,W
qq,B
rq,W
on,B
oo,W
rr,B
ro,W
sq,B
nl,W
ml,B
nk,W
nm,B
pm,W
pn,B
qm,W
qn,B
om,W
rn,B
nn,W
rm,B
ql,W
rl,B
ko,W
qk,B
ol,W
pk,B
rj,W
rk,B
kl,W
oj,B
mk,W
pg,B
cn,W
en,B
re,W
lp,B
mn,W
oi,B
fq,W
cm,B
bm,W
dm,B
bl,W
co,B
bn,W
dn,B
dr,W
ck,B
cl,W
dl,B
bo,W
cq,B
dk,W
ci,B
bh,W
hq,B
gp,W
hp,B
gn,W
fr,B
eq,W
jn,B
kn,W
gm,B
hm,W
ej,B
ek,W
fk,B
cj,W
dj,B
bk,W
el,B
gl,W
ck,B
dk,W
fm,B
ho,W
fo,B
go,W
jq,B
jp,W
gq,B
fp,W
di,B
bi,W
hk,B
gk,W
gj,B
hl,W
ic,B
kq,W
jr,B
qe,W
rf,B
kc,W
kp,B
hj,W
hi,B
ik,W
gi,B
ip,W
mc,B
mb,W
nd,B
oc,W
se,B
mp,W
lq,B
sd,W
sf,B
rd,W
ed,B
sp,W
rp,B
mq,W
mr,B
rq,W
jo,B
io,W
rp,B
iq,W
ir,B
rq,W
np,B
no,W
rp,B
of,W
pf,B
rq,W
lb,B
lc,W
qo,B
pp,W
rp,B
lr,W
kr,B
rq,W
md,B
sr,W
nb,B
ob,W
ma,B
nr,W
ls,B
or,W
pe,B
qc,W
kh,B
jg,W
qr,B
pr,W
kg,B
jf,W
hg,B
hf,W
gf,B
gg,W
fg,B
jh,W
ji,B
ki,W
li,B
ge,W
gh,B
kj,W
kf,B
je,W
ih,B
jj,W
ii,B
id,W
he,B
hd,W
fe,B
jc,W
ib,B
ie,W
rs,B
sq,W
kd,B
gc,W
fd,B
ff,W
gg,B
hb,W
jb,B
ld,W
ke,B
kb,W
ka,B
le,W
oe,B
ig,W
gd,B
ja,W
ia,B
hc,W
la,B
fb,W
eb,B
ha,W
ja,B
fa,W
he,B
lh,W
mh,B
ge,W
lo,B
ln,W
he,B
od,W
mf,B
ge,W
so,B
sn,W
he,B
lg,W
lf,B
ge,W
km,B
lm,W
he,B
ne,W
me,B
ge,W
ll,B
lk,W
he,B
cb,W
ge,B
cc,W
ea,B
de,W
oa,B
pb,W
ca,B
bb,W
ch,B
