Move,Player
pd,B
dd,W
qp,B
dq,W
oq,B
qf,W
nc,B
qo,W
po,B
qn,W
pp,B
pj,W
qh,B
od,W
oe,B
qd,W
qc,B
pc,W
pe,B
qb,W
rc,B
oc,W
nd,B
rb,W
ob,B
pb,W
qe,B
ph,W
pg,B
qi,W
oh,B
pi,W
ql,B
qg,W
ol,B
rl,W
rk,B
qk,W
rm,B
pl,W
qm,B
rj,W
fc,B
id,W
kc,B
df,W
db,B
cc,W
fe,B
gd,W
fd,B
gc,W
fg,B
fb,W
eb,B
gb,W
dc,B
gf,W
ff,B
dh,W
hh,B
jc,W
kd,B
ig,W
cj,B
dj,W
dk,B
ej,W
cg,B
dg,W
cd,B
ce,W
bd,B
be,W
bc,B
ck,W
cq,B
cp,W
bp,B
dp,W
cn,B
cl,W
br,B
cr,W
bq,B
hq,W
jq,B
dn,W
co,B
do,W
pm,B
ko,W
jo,B
kp,W
jp,B
kn,W
kq,B
mp,W
mq,B
jn,W
hp,B
gq,W
rh,B
rg,W
pf,B
sh,W
jb,B
ib,W
jd,B
ic,W
kb,B
ih,W
sl,B
ae,W
ad,B
nj,W
mh,B
on,W
pn,B
nl,W
kh,B
hi,W
ie,B
hf,W
cm,B
dm,W
bm,B
bl,W
al,B
ak,W
am,B
ek,W
gh,B
jf,W
je,B
kg,W
bj,B
bk,W
kj,B
lh,W
li,B
lg,W
mi,B
nf,W
if,B
hg,W
kf,B
lf,W
jg,B
jh,W
ki,B
jf,W
rf,B
ri,W
jg,B
ed,W
ec,B
jf,W
rd,B
nb,W
jg,B
lq,W
lr,B
jf,W
mb,B
oa,W
jg,B
lp,W
jf,B
mr,W
ms,B
nq,W
nr,B
ij,W
mq,B
bo,W
ao,B
mr,W
gi,B
gj,W
mq,B
ap,W
bn,B
mr,W
hk,B
