Move,Player
qc,B
dd,W
pq,B
dp,W
pn,B
nc,W
pf,B
jd,W
cf,B
fc,W
fq,B
cn,W
dj,B
eq,W
fp,B
jp,W
lq,B
hp,W
en,B
dl,W
el,B
ek,W
dk,B
em,W
fl,B
fm,W
cq,B
gl,W
fk,B
ej,W
dm,B
cl,W
gm,B
fn,W
gk,B
gn,W
hl,B
ei,W
hn,B
go,W
er,B
ch,W
cd,B
cc,W
bc,B
ce,W
bd,B
de,W
dc,B
cb,W
db,B
bb,W
ab,B
be,W
ca,B
qh,W
qk,B
qe,W
od,B
oc,W
pd,B
qf,W
pg,B
qj,W
rj,B
ri,W
pj,B
qi,W
rk,B
oh,W
nf,B
oj,W
ok,B
nj,W
rd,B
nq,W
oq,B
qq,W
qr,B
no,W
oo,B
np,W
lo,B
on,W
po,B
mm,W
nk,B
kn,W
mj,B
mi,W
kd,B
ke,W
ld,B
jc,W
le,B
lj,W
mk,B
lh,W
ki,B
kh,W
kb,B
ji,W
jl,B
jb,W
iq,B
ip,W
jr,B
kl,W
kk,B
lk,W
kj,B
li,W
ij,B
ii,W
hj,B
lb,W
kf,B
je,W
gh,B
kc,W
eh,B
di,W
nn,B
mn,W
om,B
nd,W
re,B
rf,W
mg,B
og,W
of,B
rb,W
pc,B
pe,W
oe,B
lf,W
lg,B
kg,W
mf,B
nh,W
ob,B
nb,W
oa,B
dr,W
dq,B
ep,W
fr,B
cp,W
bq,B
jq,W
ir,B
qa,W
qb,B
na,W
pb,B
bp,W
ig,B
jf,W
fb,B
gb,W
ec,B
fd,W
mo,B
lp,W
km,B
ll,W
mq,B
mp,W
nr,B
kq,W
kr,B
im,W
jm,B
hm,W
il,B
gl,W
ln,B
lm,W
gm,B
mr,W
lr,B
gl,W
ko,B
jo,W
gm,B
or,W
ms,B
gl,W
fi,B
fj,W
gj,B
hi,W
gi,B
jj,W
jk,B
jh,W
gm,B
in,W
dg,B
dh,W
jn,B
ho,W
fg,B
cg,W
df,B
bf,W
hf,B
ss,W
