Move,Player
pd,B
dd,W
qp,B
dq,W
nq,B
qf,W
qi,B
nd,W
qe,B
pf,W
oe,B
qc,W
pc,B
re,W
qd,B
rd,W
rc,B
nf,W
rg,B
rf,W
of,B
og,W
ne,B
qb,W
rb,B
pb,W
ob,B
me,W
od,B
pi,W
pg,B
pe,W
oc,B
qg,W
ng,B
ph,W
mf,B
ql,W
fc,B
df,W
id,B
jf,W
ch,B
dk,W
eh,B
ge,W
if,B
gc,W
dc,B
cc,W
ed,B
db,W
eb,B
ec,W
pj,B
qj,W
dc,B
ee,W
cd,B
ec,W
qk,B
rj,W
dc,B
de,W
cb,B
ec,W
rk,B
pk,W
dc,B
bc,W
fd,B
ie,W
he,B
je,W
hf,B
gd,W
da,B
fe,W
gb,B
hd,W
ic,B
fh,W
fi,B
gh,W
jg,B
kg,W
ih,B
lf,W
gi,B
hb,W
kc,B
eg,W
ei,B
mg,W
hi,B
bb,W
mh,B
nf,W
bf,B
be,W
mf,B
ga,W
fb,B
nf,W
cf,B
ce,W
mf,B
jh,W
lg,B
ig,W
hg,B
lh,W
li,B
mg,W
oj,B
rl,W
lg,B
hh,W
ii,B
gf,W
do,B
cm,W
bo,B
gq,W
em,B
fk,W
gl,B
gk,W
el,B
ek,W
hk,B
cj,W
fp,B
dn,W
en,B
fq,W
bh,B
fl,W
gm,B
fm,W
fn,B
bn,W
cq,B
gn,W
co,B
hl,W
hm,B
il,W
im,B
go,W
gp,B
io,W
jl,B
hp,W
cn,B
bl,W
an,B
am,W
bm,B
ik,W
jk,B
bn,W
ao,B
dm,W
ep,B
cr,W
bm,B
al,W
dr,B
er,W
br,B
ds,W
bq,B
