Move,Player
pd,B
dd,W
qp,B
dq,W
oq,B
qf,W
nc,B
pj,W
ql,B
md,W
mc,B
kd,W
do,B
cm,W
cq,B
gq,W
dp,B
dr,W
fp,B
hq,W
cn,B
dl,W
cr,B
kq,W
pf,B
pg,W
of,B
qd,W
qe,B
re,W
pe,B
rg,W
rd,B
qc,W
se,B
rf,W
rc,B
og,W
nf,B
ng,W
mf,B
cf,W
rj,B
mg,W
lg,B
lf,W
kf,B
le,W
lh,B
hd,W
qi,B
mj,W
kj,B
ol,W
kl,B
mm,W
pm,B
jh,W
mi,B
nj,W
lj,B
km,W
jm,B
kn,W
jg,B
hh,W
hf,B
lc,W
ff,B
fh,W
fd,B
pc,W
qb,B
pb,W
rb,B
ge,W
gf,B
dg,W
de,B
cd,W
ed,B
hb,W
gi,B
gh,W
ej,B
fk,W
ek,B
el,W
gk,B
fl,W
gj,B
ei,W
fj,B
il,W
ij,B
cj,W
eg,B
di,W
qh,B
qg,W
ml,B
om,W
ok,B
lb,W
ob,B
na,W
oa,B
ig,W
if,B
je,W
jf,B
kh,W
ii,B
ih,W
kg,B
oj,W
pk,B
ll,W
lk,B
nl,W
lm,B
nk,W
mn,B
nn,W
mo,B
pn,W
qn,B
no,W
np,B
pl,W
qm,B
qk,W
rk,B
po,W
pp,B
ln,W
ni,B
ph,W
nm,B
qo,W
ro,B
mm,W
eh,B
fi,W
nm,B
rn,W
rm,B
mm,W
dh,B
ch,W
nm,B
rp,W
sn,B
mm,W
df,B
cg,W
nm,B
od,W
oc,B
mm,W
ce,B
be,W
nm,B
