Move,Player
pd,B
dd,W
qp,B
dq,W
oq,B
qf,W
nc,B
rd,W
fc,B
md,W
nd,B
mf,W
cf,B
fd,W
gd,B
fe,W
dc,B
cc,W
ec,B
bd,W
og,B
id,W
ed,B
de,W
ee,B
df,W
ff,B
di,W
kd,B
jf,W
ph,B
qc,W
ie,B
je,W
jd,B
ic,W
if,B
mc,W
le,B
me,W
jg,B
of,W
nf,B
pg,W
ne,B
ng,W
oh,B
lg,W
nh,B
mg,W
pc,B
qb,W
kg,B
lb,W
rf,B
qe,W
qg,B
pf,W
rh,B
qi,W
qh,B
jc,W
nm,B
nk,W
ll,B
mi,W
pk,B
jp,W
hq,B
mp,W
ho,B
co,W
kq,B
kp,W
lq,B
jq,W
lp,B
lo,W
mo,B
mn,W
no,B
kn,W
nn,B
gp,W
hp,B
jr,W
lr,B
kl,W
eo,B
ep,W
fo,B
do,W
lm,B
gq,W
hr,B
hm,W
re,B
qd,W
gm,B
hl,W
hn,B
gl,W
fl,B
fk,W
fm,B
ek,W
dm,B
dl,W
jn,B
km,W
il,B
im,W
jo,B
ko,W
jm,B
jl,W
ik,B
kj,W
jj,B
lk,W
el,B
cl,W
cm,B
bm,W
ki,B
li,W
