Move,Player
pd,B
dp,W
qp,B
dc,W
fq,B
cn,W
np,B
qj,W
qh,B
qm,W
pl,B
ql,W
pj,B
pk,W
ok,B
qk,W
pi,B
ol,W
nk,B
jc,W
de,B
fd,W
cc,B
cb,W
fe,B
ge,W
ed,B
fc,W
ff,B
cd,W
ce,B
gf,W
gg,B
fg,W
hg,B
eg,W
cg,B
if,W
ci,B
fi,W
hi,B
ck,W
ei,B
fj,W
ej,B
gh,W
dl,B
hh,W
cl,B
df,W
dr,B
fn,W
gp,B
fl,W
ek,B
cq,W
eo,B
en,W
do,B
dn,W
co,B
bo,W
bm,B
bn,W
oc,B
lq,W
om,B
ro,W
jq,B
lo,W
mq,B
rp,W
qq,B
mr,W
nr,B
jp,W
iq,B
nl,W
ml,B
nm,W
mn,B
nn,W
mo,B
mm,W
lm,B
ln,W
on,B
pm,W
no,B
pl,W
ll,B
jn,W
jl,B
ho,W
lr,B
qf,W
qe,B
pf,W
nf,B
ni,W
nj,B
oh,W
mi,B
mh,W
li,B
rf,W
qi,B
oe,W
mc,B
ne,W
rd,B
lh,W
ki,B
hp,W
hq,B
kh,W
jh,B
jg,W
ih,B
ig,W
kb,B
ik,W
jk,B
ij,W
jj,B
kc,W
lc,B
jb,W
le,B
ii,W
ji,B
il,W
mf,B
pg,W
kd,B
rj,W
cr,B
be,W
cf,B
rq,W
bc,B
bd,W
dd,B
db,W
bb,B
ad,W
bf,B
ab,W
rr,B
sr,W
qr,B
lb,W
mb,B
ka,W
bq,B
bp,W
cp,B
fo,W
dq,B
re,W
sd,B
el,W
dk,B
oo,W
op,B
lp,W
kq,B
ma,W
nb,B
ep,W
cq,B
fp,W
po,B
pe,W
qd,B
