Move,Player
pd,B
dd,W
qp,B
dq,W
oq,B
qf,W
nc,B
rd,W
fc,B
md,W
nd,B
mf,W
cf,B
fd,W
gd,B
fe,W
dc,B
cc,W
ec,B
bd,W
cj,B
cn,W
pk,B
qc,W
ld,B
le,W
mc,B
kd,W
me,B
lc,W
lf,B
ke,W
lg,B
mg,W
lh,B
mh,W
og,B
li,W
jg,B
ge,W
hd,B
if,W
jf,B
ie,W
id,B
je,W
mi,B
ne,W
md,B
of,W
kb,B
jc,W
jb,B
ic,W
kc,B
pg,W
ed,B
ee,W
de,B
cd,W
he,B
hf,W
gf,B
gg,W
ff,B
ef,W
fg,B
eg,W
fh,B
eh,W
ei,B
cg,W
dh,B
dg,W
gh,B
hb,W
gc,B
jd,W
gb,B
ih,W
ki,B
hh,W
ib,B
lj,W
kj,B
hj,W
fj,B
ch,W
lk,B
mj,W
ni,B
hl,W
dm,B
cm,W
dl,B
fl,W
dn,B
co,W
gk,B
hk,W
do,B
dp,W
fo,B
fn,W
ep,B
go,W
gp,B
hp,W
gn,B
ho,W
hn,B
in,W
fm,B
gl,W
im,B
jm,W
jn,B
io,W
hm,B
jl,W
jo,B
hq,W
en,B
lm,W
mk,B
lo,W
il,B
jk,W
ik,B
jj,W
ij,B
ji,W
jq,B
fr,W
lq,B
nl,W
nk,B
ii,W
cp,B
cq,W
bp,B
bq,W
cl,B
kn,W
jp,B
oo,W
pn,B
oj,W
ok,B
on,W
nh,B
pq,W
pp,B
nq,W
nr,B
or,W
op,B
mr,W
np,B
mq,W
mp,B
lp,W
lr,B
ns,W
pr,B
qr,W
qq,B
ps,W
rr,B
pq,W
ir,B
hr,W
pr,B
kr,W
kq,B
pq,W
ls,B
ms,W
pr,B
hc,W
ha,B
pq,W
eq,B
er,W
pr,B
ia,W
ja,B
pq,W
hg,B
ig,W
pr,B
di,W
qs,B
ek,W
bo,B
qj,W
nf,B
oh,W
ng,B
rl,W
dj,B
ej,W
pc,B
db,W
eb,B
pj,W
qd,B
rb,W
qb,B
rc,W
rm,B
qm,W
rn,B
qk,W
nj,B
cb,W
bm,B
bi,W
aq,B
ar,W
ap,B
br,W
ci,B
fi,W
bj,B
qn,W
pm,B
pb,W
ob,B
qa,W
qe,B
re,W
bh,B
bg,W
ai,B
fa,W
ga,B
ea,W
oe,B
pf,W
oi,B
ph,W
mn,B
mo,W
mm,B
no,W
ln,B
ko,W
gq,B
gr,W
