Move,Player
pd,B
dd,W
pq,B
dp,W
qo,B
fq,W
cf,B
fc,W
bd,B
ch,W
cc,B
ce,W
be,B
df,W
dg,B
cg,W
bf,B
eg,W
mc,B
kp,W
jo,B
dj,W
jp,B
ko,W
kq,B
lq,W
jq,B
kn,W
lr,B
mq,W
jn,B
km,W
jm,B
mr,W
kl,B
jl,W
ll,B
nn,W
nl,B
pn,W
po,B
oo,W
rm,B
il,W
gn,B
ol,W
nk,B
gl,W
en,B
cn,W
om,B
gp,W
ks,B
oq,W
or,B
nr,W
pr,B
op,W
hq,B
qf,W
qe,B
pf,W
ph,B
qh,W
qi,B
nd,W
nc,B
re,W
rd,B
rg,W
rh,B
od,W
oc,B
qc,W
rc,B
qd,W
qb,B
pe,W
pc,B
oh,W
pi,B
pg,W
id,B
le,W
ld,B
ke,W
me,B
ri,W
qg,B
mf,W
nf,B
qh,W
mg,B
lf,W
qg,B
ng,W
nh,B
og,W
md,B
qh,W
mn,B
mo,W
qg,B
li,W
lh,B
qh,W
kh,B
ni,W
mh,B
sh,W
ig,B
ib,W
hd,B
gb,W
el,B
fj,W
cl,B
jc,W
jd,B
hn,W
ho,B
jh,W
jg,B
db,W
dc,B
eb,W
cb,B
dm,W
dl,B
ji,W
go,B
mj,W
mi,B
lj,W
kg,B
ql,W
jk,B
jj,W
pl,B
qm,W
ik,B
hk,W
ij,B
hi,W
qk,B
rl,W
kk,B
hh,W
rk,B
pm,W
nm,B
on,W
ok,B
rj,W
