Move,Player
pd,B
dd,W
qp,B
dp,W
np,B
qi,W
qk,B
qf,W
mc,B
rd,W
gq,B
cn,W
dm,B
cm,W
dk,B
eq,W
go,B
lq,W
cq,B
cp,W
mq,B
lo,W
lr,B
kq,W
kr,B
mn,W
cc,B
dc,W
cd,B
de,W
bf,B
pc,W
oc,B
qc,W
db,B
eb,W
cb,B
hc,W
nm,B
qq,W
rp,B
oo,W
no,B
pp,W
nn,B
rq,W
qn,B
nr,W
mr,B
oq,W
kn,B
jn,W
jo,B
io,W
ko,B
in,W
km,B
ip,W
il,B
hm,W
iq,B
jp,W
er,B
dr,W
fm,B
hl,W
fr,B
ik,W
cr,B
dq,W
ds,B
bk,W
jc,B
ob,W
nb,B
od,W
nd,B
nc,W
fc,B
fb,W
oc,B
oe,W
fd,B
jd,W
ic,B
hd,W
ff,B
hb,W
kd,B
ge,W
fe,B
je,W
ke,B
jg,W
ec,B
kf,W
if,B
jf,W
nc,B
cf,W
bg,B
ch,W
ea,B
gb,W
fh,B
ei,W
gk,B
hk,W
gj,B
hh,W
dh,B
cg,W
bj,B
cj,W
bl,B
bi,W
cl,B
ej,W
fl,B
ce,W
be,B
fi,W
eo,B
kk,W
pb,B
qb,W
oa,B
qm,W
po,B
pn,W
qo,B
pm,W
op,B
pq,W
dj,B
di,W
ok,B
rk,W
on,B
qj,W
og,B
of,W
nq,B
os,W
sq,B
sr,W
oi,B
pg,W
lk,B
lj,W
ll,B
ek,W
el,B
nj,W
kj,B
jj,W
mj,B
ki,W
