Move,Player
pd,B
dd,W
qp,B
dq,W
nq,B
qf,W
nc,B
rd,W
fc,B
md,W
mc,B
cf,W
qh,B
of,W
ld,B
qc,W
rf,B
od,W
pc,B
pe,W
qd,B
rc,W
qg,B
re,W
pb,B
rg,W
rh,B
sf,W
pl,B
hc,W
co,B
dl,W
gp,B
do,W
dp,B
cp,W
ep,B
cq,W
dn,B
eo,W
en,B
fo,W
fp,B
go,W
bn,B
cm,W
cn,B
fr,W
hp,B
ho,W
gr,B
eq,W
ip,B
fm,W
el,B
jn,W
gm,B
gl,W
fn,B
hm,W
gn,B
hn,W
hl,B
gk,W
ek,B
kp,W
jo,B
ko,W
jm,B
in,W
kn,B
il,W
kq,B
lq,W
jq,B
ln,W
km,B
lm,W
jk,B
hj,W
lk,B
mk,W
ll,B
ml,W
mm,B
mo,W
nm,B
lj,W
kk,B
oo,W
np,B
no,W
lr,B
jl,W
kl,B
qo,W
qm,B
pp,W
qq,B
mj,W
ji,B
om,W
ol,B
ro,W
pn,B
on,W
nl,B
pm,W
rm,B
pq,W
pr,B
qk,W
ql,B
mq,W
nr,B
or,W
qr,B
mr,W
oq,B
kr,W
mp,B
lp,W
jr,B
ls,W
fq,B
ns,W
os,B
op,W
ms,B
ih,W
ii,B
hi,W
jh,B
ns,W
io,B
hk,W
ms,B
jg,W
ns,B
kh,W
ki,B
lh,W
ig,B
hh,W
li,B
mi,W
mh,B
kg,W
ni,B
nj,W
oi,B
oj,W
pj,B
nh,W
mg,B
ng,W
