Move,Player
pd,B
dd,W
qp,B
dq,W
np,B
qf,W
pi,B
nd,W
pf,B
qc,W
qe,B
pc,W
lc,B
mc,W
ld,B
nf,W
fc,B
cf,W
id,B
ip,W
cn,B
cp,W
dj,B
dl,W
ep,B
do,W
cl,B
dn,W
dm,B
em,W
cm,B
el,W
ch,B
ec,W
fd,B
fb,W
gb,B
lq,W
eq,B
co,W
ir,B
hq,W
hr,B
gq,W
gr,B
jq,W
iq,B
jp,W
go,B
ho,W
dr,B
cr,W
er,B
bi,W
ce,B
de,W
bf,B
cg,W
bg,B
cd,W
be,B
ck,W
df,B
dg,W
ef,B
eg,W
fg,B
ff,W
ee,B
fh,W
gg,B
eh,W
bd,B
bc,W
bb,B
eb,W
cb,B
gc,W
gd,B
hc,W
ed,B
hd,W
ge,B
he,W
hf,B
ie,W
gj,B
ej,W
dc,B
if,W
gh,B
hg,W
gf,B
lf,W
qg,B
fq,W
fr,B
gn,W
fp,B
fo,W
gp,B
hp,W
cs,B
br,W
jr,B
kr,W
mr,B
mq,W
nr,B
nq,W
oq,B
op,W
pq,B
qk,W
kf,B
ke,W
mb,B
nb,W
me,B
ne,W
mf,B
mg,W
lg,B
le,W
md,B
kg,W
nc,B
oc,W
lh,B
mh,W
ob,B
mc,W
bk,B
bj,W
nc,B
js,W
na,B
lr,W
mi,B
oh,W
nj,B
od,W
rf,B
oi,W
oj,B
pj,W
qi,B
rd,W
rb,B
of,W
li,B
pe,W
oe,B
sb,W
ra,B
pe,W
qd,B
rc,W
pb,B
pg,W
oe,B
ri,W
rj,B
qj,W
rh,B
si,W
qh,B
rk,W
re,B
pe,W
sh,B
qf,W
sj,B
qb,W
no,B
mm,W
mn,B
lm,W
nm,B
di,W
ko,B
jm,W
in,B
hn,W
kn,B
km,W
im,B
il,W
hl,B
ik,W
gl,B
fl,W
ij,B
jj,W
ii,B
nl,W
kk,B
om,W
nn,B
ok,W
pl,B
jn,W
jo,B
hm,W
io,B
kj,W
lk,B
po,W
oo,B
qo,W
pp,B
qm,W
pm,B
pn,W
ro,B
jk,W
ml,B
mk,W
nk,B
ll,W
ol,B
lj,W
kh,B
kl,W
ic,B
ib,W
jb,B
hb,W
jg,B
ga,W
qa,B
pf,W
bh,B
or,W
pr,B
ig,W
fi,B
ei,W
nh,B
ni,W
mj,B
ng,W
ml,B
gm,W
hk,B
nl,W
bo,B
bp,W
ml,B
lk,W
bm,B
an,W
ao,B
al,W
db,B
kd,W
jc,B
jf,W
kg,B
nl,W
ji,B
hh,W
hi,B
fj,W
gi,B
ki,W
ml,B
ms,W
os,B
nl,W
jh,B
ci,W
ia,B
ea,W
kc,B
je,W
kp,B
kq,W
ai,B
aj,W
ah,B
fk,W
gk,B
da,W
ca,B
ln,W
lo,B
se,W
sf,B
ha,W
ja,B
sd,W
ns,B
ls,W
ml,B
pa,W
oa,B
nl,W
eo,B
en,W
ml,B
ps,W
qs,B
nl,W
is,B
gs,W
ml,B
rg,W
sg,B
nl,W
mo,B
ml,W
pa,B
sc,W
