Move,Player
pd,B
dd,W
qp,B
dq,W
oq,B
qf,W
nc,B
pj,W
ql,B
md,W
mc,B
kd,W
co,B
ck,W
gp,B
ep,W
jp,B
cp,W
pf,B
pg,W
of,B
qd,W
qe,B
re,W
pe,B
rg,W
rd,B
og,W
se,B
rf,W
nf,B
ng,W
mf,B
ol,W
fc,B
ec,W
fd,B
df,W
id,B
kf,W
mg,B
if,W
fg,B
gf,W
ff,B
ge,W
fe,B
hc,W
ic,B
hd,W
fb,B
hb,W
dh,B
lc,W
cc,B
cd,W
db,B
bh,W
cg,B
bg,W
cf,B
bf,W
qj,B
qi,W
rj,B
ri,W
om,B
nm,W
pm,B
lq,W
nl,B
jr,W
oi,B
oj,W
ni,B
pi,W
ml,B
pl,W
qm,B
iq,W
ip,B
hq,W
hp,B
lo,W
gq,B
nr,W
nq,B
or,W
pr,B
mq,W
os,B
ms,W
hr,B
pq,W
qq,B
jq,W
do,B
eo,W
dm,B
en,W
dk,B
dj,W
ek,B
cl,W
ci,B
bi,W
cj,B
bj,W
er,B
gn,W
dr,B
cr,W
in,B
dl,W
em,B
el,W
fm,B
dn,W
cm,B
cn,W
bn,B
bo,W
fl,B
di,W
kp,B
no,W
pp,B
lr,W
le,B
ld,W
ke,B
je,W
jg,B
mk,W
mj,B
nk,W
lk,B
ll,W
mm,B
lm,W
nn,B
mn,W
nm,B
sf,W
kk,B
fk,W
ej,B
ch,W
fj,B
gk,W
kq,B
kr,W
gj,B
hl,W
qh,B
nj,W
