Move,Player
qc,B
dc,W
pq,B
cq,W
ce,B
ci,W
fd,B
de,W
df,B
ee,W
cd,B
fe,W
cc,B
eb,W
cg,B
nc,W
kd,B
pd,W
qd,B
pf,W
od,B
pc,W
pe,B
qe,W
oe,B
re,W
oc,B
pb,W
ob,B
qb,W
of,B
pg,W
hd,B
he,W
fc,B
ec,W
ie,B
hf,W
qn,B
je,W
id,B
if,W
jf,B
ke,W
jd,B
le,W
jg,B
lg,W
og,B
md,W
ph,B
lc,W
kb,B
lb,W
fb,B
rg,W
ih,B
gh,W
li,B
jb,W
ib,B
kc,W
jc,B
ka,W
hb,B
mi,W
lh,B
mh,W
mg,B
kg,W
mj,B
ni,W
kh,B
oi,W
pi,B
ok,W
pk,B
oh,W
pl,B
mk,W
lk,B
ml,W
km,B
mn,W
di,B
dj,W
ei,B
cb,W
bb,B
ba,W
ab,B
gj,W
ej,B
eg,W
dk,B
gl,W
gg,B
fg,W
hg,B
fi,W
ig,B
gf,W
ia,B
ij,W
ll,B
ol,W
lo,B
oo,W
pp,B
mo,W
lp,B
ho,W
mp,B
dm,W
nb,B
mf,W
ng,B
kf,W
om,B
pj,W
qj,B
oj,W
ri,B
qk,W
ql,B
on,W
nm,B
mm,W
pm,B
rk,W
rl,B
mb,W
hq,B
ji,W
jh,B
rh,W
sk,B
cj,W
ck,B
ek,W
el,B
fk,W
ch,B
bk,W
bl,B
dl,W
cl,B
bm,W
bj,B
cm,W
bi,B
gq,W
dq,B
dp,W
gp,B
hp,W
cp,B
fq,W
ep,B
do,W
eq,B
fp,W
cr,B
bq,W
bp,B
br,W
bs,B
dr,W
aq,B
cs,W
ar,B
as,W
nl,B
nk,W
bs,B
qh,W
qi,B
as,W
qf,B
qg,W
bs,B
si,W
rj,B
as,W
rb,B
rc,W
bs,B
gd,W
gc,B
as,W
eh,B
fh,W
bs,B
fa,W
ga,B
as,W
pa,B
rd,W
bs,B
no,W
ln,B
as,W
ef,B
dg,W
bs,B
cf,W
bf,B
as,W
cf,B
ff,W
bs,B
kj,W
lj,B
as,W
np,B
nd,W
bs,B
eo,W
er,B
as,W
lm,B
ne,W
bs,B
jq,W
cr,B
kr,W
lr,B
mr,W
lq,B
ls,W
iq,B
ip,W
gr,B
ir,W
hr,B
fr,W
fs,B
go,W
gs,B
jo,W
nr,B
ns,W
os,B
ms,W
or,B
jl,W
in,B
jn,W
jm,B
im,W
il,B
hm,W
jk,B
ik,W
kl,B
ea,W
bn,B
am,W
cn,B
dn,W
op,B
nf,W
hi,B
ii,W
hh,B
hl,W
mq,B
ks,W
