Move,Player
pd,B
dd,W
pq,B
dq,W
pn,B
qc,W
qd,B
pc,W
nc,B
oc,W
od,B
nb,W
rc,B
rb,W
mb,B
nd,W
mc,B
rd,W
re,B
sc,W
ne,B
dn,W
md,B
fc,W
jp,B
ql,W
qj,B
pp,W
op,B
qp,W
qq,B
rq,W
rr,B
rp,W
rn,B
oq,W
or,B
nq,W
nr,B
on,W
pm,B
np,W
oo,B
po,W
no,B
qn,W
qm,B
om,W
ol,B
mo,W
nn,B
nm,W
mn,B
nl,W
mk,B
pl,W
rm,B
rl,W
ro,B
ok,W
ln,B
pi,W
fq,B
ip,W
jq,B
in,W
cl,B
ci,W
cp,B
dp,W
co,B
cn,W
do,B
eo,W
cq,B
en,W
dr,B
er,W
fr,B
cr,W
ep,B
ds,W
eq,B
dr,W
br,B
bs,W
bq,B
fs,W
hr,B
bo,W
ar,B
bp,W
gs,B
qg,W
ek,B
ei,W
gk,B
ap,W
es,B
qr,W
pr,B
fs,W
bn,B
bm,W
es,B
sr,W
rs,B
fs,W
an,B
am,W
gn,B
go,W
ho,B
gm,W
hn,B
hm,W
fm,B
fn,W
hp,B
fl,W
fk,B
ao,W
es,B
sm,W
sn,B
sl,W
qo,B
fs,W
cd,B
ce,W
dc,B
ed,W
bc,B
be,W
eb,B
fb,W
cb,B
ik,W
il,B
hl,W
hk,B
ij,W
im,B
em,W
hi,B
hj,W
fi,B
gi,W
gh,B
gj,W
es,B
qs,W
ps,B
fs,W
fh,B
fj,W
eh,B
dh,W
jh,B
ji,W
ej,B
di,W
kl,B
km,W
jl,B
ih,W
ig,B
jg,W
kh,B
hg,W
hh,B
ii,W
if,B
gg,W
es,B
ki,W
cs,B
lh,W
kg,B
lm,W
mm,B
ll,W
ml,B
lk,W
jn,B
id,W
jf,B
kc,W
nk,B
pj,W
hd,B
hc,W
he,B
ff,W
li,B
jk,W
qf,B
rg,W
mh,B
kk,W
io,B
bd,W
ol,B
cc,W
oj,B
pk,W
cd,B
ng,W
ph,B
oh,W
pg,B
qh,W
of,B
cc,W
qi,B
ri,W
cd,B
og,W
pf,B
cc,W
rj,B
sj,W
cd,B
kn,W
ko,B
cc,W
rf,B
sh,W
cd,B
lg,W
lf,B
cc,W
ob,B
pb,W
cd,B
mg,W
cc,B
mj,W
nj,B
ni,W
na,B
ke,W
kf,B
le,W
mf,B
pa,W
oi,B
lj,W
ib,B
ic,W
kb,B
jb,W
ja,B
jc,W
lc,B
hb,W
fe,B
ee,W
ia,B
hf,W
ie,B
ea,W
da,B
fa,W
ec,B
ge,W
gd,B
fd,W
je,B
kd,W
gc,B
jm,W
in,B
oa,W
gb,B
ga,W
ka,B
ha,W
nb,B
ac,W
ab,B
ad,W
se,B
sg,W
sd,B
rc,W
gp,B
fo,W
nf,B
mi,W
