Move,Player
pd,B
dd,W
pq,B
dp,W
cf,B
fc,W
cn,B
fq,W
dj,B
po,W
qo,B
qn,W
qp,B
pm,W
nq,B
qf,W
pi,B
nc,W
of,B
qh,W
qi,B
og,W
pg,B
oe,W
pf,B
pe,W
qe,B
qd,W
re,B
rd,W
rf,B
pc,W
cp,B
cq,W
bq,B
co,W
bp,B
do,W
bo,B
dn,W
dm,B
di,W
cm,B
cj,W
ci,B
ch,W
bi,B
bh,W
bj,B
ej,W
ck,B
eh,W
hq,B
mn,W
dq,B
cr,W
dr,B
eq,W
br,B
er,W
cs,B
hp,W
iq,B
ip,W
jp,B
jq,W
kq,B
jr,W
kr,B
jo,W
kp,B
in,W
cd,B
cc,W
de,B
bd,W
ed,B
ce,W
dc,B
cd,W
ec,B
df,W
gc,B
ic,W
ee,B
ef,W
ge,B
ie,W
ne,B
od,W
nf,B
rk,W
ri,B
op,W
oq,B
oj,W
qk,B
oi,W
ph,B
ql,W
pk,B
nl,W
sd,B
sc,W
se,B
rb,W
ek,B
fj,W
fk,B
gk,W
fo,B
gl,W
ep,B
gq,W
ir,B
gf,W
mi,B
fb,W
gb,B
hb,W
fa,B
hd,W
cb,B
bb,W
eb,B
ca,W
ff,B
fg,W
hf,B
fe,W
he,B
if,W
gd,B
ff,W
fd,B
db,W
hc,B
jb,W
ig,B
hg,W
id,B
jd,W
je,B
hd,W
ha,B
ib,W
id,B
jf,W
ke,B
hd,W
hh,B
gg,W
id,B
kd,W
jg,B
hd,W
da,B
cb,W
id,B
kf,W
le,B
hd,W
ln,B
id,W
mm,B
rm,W
hm,B
go,W
gm,B
jl,W
nm,B
ll,W
ml,B
ro,W
kn,B
im,W
hl,B
hk,W
il,B
ik,W
fm,B
km,W
mc,B
ki,W
