Move,Player
pd,B
dd,W
qp,B
dq,W
oq,B
nc,W
qf,B
gc,W
cn,B
cp,W
dj,B
ch,W
ep,B
do,W
ip,B
gp,W
pk,B
np,W
op,B
nn,W
lp,B
ln,W
in,B
nk,W
eq,B
eo,W
dr,B
cr,W
fr,B
ds,W
es,B
er,W
cc,B
cd,W
dr,B
dc,W
cs,B
dl,W
dm,B
em,W
cl,B
el,W
bj,B
ck,W
cj,B
bs,W
lc,B
pb,W
nd,B
qc,W
lk,B
md,W
mc,B
ne,W
nb,B
oc,W
od,B
ob,W
og,B
ld,W
kd,B
lf,W
jc,B
ke,W
je,B
jf,W
ie,B
kb,W
kc,B
if,W
gd,B
he,W
hd,B
id,W
jd,B
hc,W
fc,B
ge,W
fd,B
fb,W
ic,B
gb,W
fe,B
gg,W
fg,B
fh,W
eg,B
eh,W
gh,B
hg,W
eb,B
ec,W
dh,B
dg,W
di,B
df,W
fi,B
ff,W
ei,B
ef,W
lb,B
na,W
ma,B
mb,W
gf,B
hf,W
nb,B
ib,W
jb,B
mb,W
ia,B
hb,W
nb,B
oa,W
qd,B
mb,W
db,B
cb,W
nb,B
rd,W
re,B
mb,W
bb,B
ca,W
nb,B
rc,W
ka,B
mb,W
kg,B
kf,W
nb,B
bl,W
cm,B
mb,W
me,B
le,W
nb,B
bk,W
dk,B
mb,W
bc,B
ba,W
nb,B
jo,W
mb,B
io,W
ho,B
hp,W
jp,B
jn,W
fo,B
fp,W
fn,B
go,W
en,B
co,W
dn,B
hr,W
br,B
ds,W
aa,B
ab,W
cs,B
gn,W
fm,B
ds,W
qa,B
bq,W
qb,B
pc,W
sd,B
nq,W
no,B
mo,W
oo,B
mp,W
on,B
nm,W
ol,B
pj,W
oj,B
ok,W
nj,B
pi,W
nl,B
qk,W
mk,B
rg,W
qg,B
rh,W
qh,B
qi,W
rj,B
ri,W
rk,B
rb,W
ra,B
sc,W
se,B
nh,W
ng,B
mg,W
oh,B
ql,W
rl,B
qm,W
rm,B
qj,W
qn,B
oi,W
ni,B
mh,W
rf,B
oe,W
qe,B
rn,W
qo,B
nr,W
bo,B
bp,W
bn,B
hl,W
ar,B
er,W
gm,B
hm,W
dr,B
aq,W
cs,B
as,W
dp,B
fq,W
cq,B
ds,W
sb,B
sa,W
cs,B
dq,W
sb,B
fk,W
cq,B
ds,W
or,B
os,W
ps,B
ns,W
pr,B
gl,W
pa,B
om,W
pm,B
pl,W
pn,B
kj,W
kk,B
ah,W
ak,B
jk,W
jl,B
lj,W
ik,B
jj,W
il,B
ij,W
gr,B
gq,W
lm,B
km,W
mm,B
mn,W
kl,B
ml,W
ll,B
ok,W
mj,B
hk,W
ph,B
pk,W
sg,B
nk,W
ml,B
im,W
si,B
hi,W
ao,B
gs,W
gj,B
ek,W
ha,B
ea,W
hh,B
ih,W
hj,B
bi,W
gi,B
ii,W
sh,B
jm,W
mi,B
li,W
nf,B
mf,W
ga,B
da,W
ee,B
de,W
of,B
fa,W
ja,B
pe,W
pf,B
me,W
aj,B
ci,W
ai,B
cg,W
al,B
fl,W
