Move,Player
pd,B
dd,W
qp,B
dq,W
nq,B
qf,W
nc,B
pk,W
pi,B
qn,W
qe,B
pf,W
ni,B
ne,W
ng,B
rg,W
qk,B
ql,W
qj,B
re,W
rd,B
od,W
pc,B
pe,W
oc,B
rc,W
op,B
ol,W
pm,B
pl,W
ml,B
rp,W
rq,B
qo,W
pp,B
mk,W
nk,B
nl,W
lk,B
mj,W
nj,B
oh,W
oi,B
mi,W
mh,B
kj,W
lh,B
ki,W
mm,B
qh,W
ph,B
og,W
pg,B
of,W
nh,B
nn,W
mn,B
no,W
mo,B
ro,W
qd,B
sd,W
me,B
mf,W
md,B
nf,W
lf,B
qb,W
kh,B
ii,W
fc,B
jh,W
if,B
he,W
jg,B
fe,W
hh,B
gj,W
ic,B
ec,W
do,B
gq,W
cq,B
cr,W
dp,B
eq,W
fp,B
fq,W
dk,B
di,W
ei,B
ej,W
dj,B
dh,W
eh,B
ek,W
el,B
dl,W
cl,B
dm,W
cm,B
eg,W
fg,B
ci,W
cj,B
bj,W
ck,B
dg,W
fl,B
gk,W
hi,B
hj,W
ih,B
gl,W
ho,B
gn,W
en,B
go,W
gp,B
hp,W
io,B
ip,W
jp,B
gi,W
jq,B
ep,W
fo,B
ir,W
eb,B
db,W
jr,B
iq,W
ji,B
fh,W
fb,B
id,W
