Move,Player
qd,B
pp,W
dc,B
cp,W
ch,B
nc,W
pc,B
pe,W
qe,B
jd,W
hc,B
pg,W
eq,B
iq,W
cm,B
do,W
qn,B
nq,W
rp,B
qm,W
pm,B
ql,W
pl,B
rn,W
qo,B
pk,W
on,B
qj,W
qq,B
pq,W
ro,B
kp,W
cr,B
br,W
eo,B
en,W
cq,B
ep,W
bq,B
fq,W
fr,B
gq,W
dk,B
bp,W
ap,B
ao,W
aq,B
de,W
he,B
cc,W
cb,B
cd,W
eb,B
dg,W
bf,B
dh,W
ci,B
gg,W
jf,B
ic,W
hb,B
qf,W
of,B
pf,W
od,B
md,W
nd,B
oc,W
pd,B
lc,W
mb,B
mc,W
ei,B
hf,W
ge,B
di,W
dj,B
fh,W
gj,B
fj,W
fi,B
gi,W
hi,B
gh,W
fk,B
hj,W
gk,B
ii,W
hk,B
ij,W
og,B
rf,W
ph,B
qh,W
pi,B
qi,W
mf,B
ib,W
gr,B
hr,W
dq,B
fo,W
mo,B
mp,W
bo,B
bn,W
an,B
co,W
ao,B
dm,W
bm,B
qr,W
rr,B
qp,W
rq,B
nk,W
lo,B
mm,W
lp,B
lq,W
np,B
mq,W
ko,B
nh,W
oh,B
mg,W
lg,B
lh,W
kg,B
me,W
nf,B
km,W
jp,B
kq,W
hp,B
ip,W
ho,B
hq,W
pr,B
or,W
qs,B
jn,W
jo,B
io,W
kh,B
ed,W
li,B
fc,W
fb,B
bb,W
ba,B
bg,W
cg,B
cf,W
be,B
bd,W
ab,B
ce,W
bh,B
bc,W
ie,B
hm,W
gm,B
dl,W
cl,B
gn,W
ob,B
nb,W
pb,B
sc,W
na,B
lb,W
ma,B
la,W
oa,B
le,W
mj,B
rm,W
im,B
hn,W
ef,B
fe,W
ih,B
hh,W
ik,B
eh,W
ej,B
ff,W
je,B
gc,W
gb,B
id,W
hd,B
kj,W
ja,B
ia,W
kd,B
jb,W
ke,B
kc,W
ec,B
fd,W
ll,B
lm,W
ok,B
oj,W
ol,B
pj,W
jk,B
ki,W
ml,B
lj,W
jm,B
mi,W
nj,B
mk,W
nl,B
lk,W
rc,B
in,W
