Move,Player
qd,B
dc,W
pp,B
dp,W
de,B
ce,W
dd,B
cd,W
ec,B
cf,W
db,B
cc,W
kc,B
gc,W
fd,B
he,W
eg,B
od,W
md,B
of,W
qf,B
qc,W
rc,B
pc,W
re,B
mf,W
ke,B
kf,W
jf,B
je,W
ie,B
jd,W
kd,B
if,W
jg,B
id,W
kg,B
oh,W
ng,B
pf,W
hg,B
df,W
fe,B
fb,W
eb,B
hb,W
mg,B
qh,W
pk,B
rb,W
sb,B
ra,W
rh,B
nc,W
hf,B
ef,W
ff,B
di,W
jb,B
ib,W
fq,B
cn,W
qi,B
qq,W
pq,B
qp,W
qn,B
rn,W
ob,B
nb,W
lb,B
jc,W
pb,B
qb,W
rm,B
qo,W
po,B
qm,W
pn,B
rl,W
pa,B
pi,W
qg,B
ph,W
qj,B
nj,W
ni,B
mi,W
mj,B
nh,W
lj,B
lf,W
nf,B
ne,W
me,B
mh,W
nd,B
oe,W
lg,B
oj,W
na,B
ma,W
oc,B
qa,W
qr,B
sm,W
rq,B
sp,W
rp,B
ro,W
rr,B
ol,W
jp,B
hq,W
dq,B
cq,W
ep,B
dr,W
er,B
eq,W
fa,B
ga,W
dq,B
or,W
nq,B
eq,W
fc,B
ea,W
dq,B
lq,W
jq,B
eq,W
da,B
fa,W
dq,B
nr,W
pr,B
lo,W
om,B
nl,W
do,B
cp,W
pl,B
ql,W
dn,B
cm,W
dm,B
dl,W
el,B
dk,W
mq,B
jn,W
lm,B
ho,W
hm,B
fo,W
eo,B
jo,W
lr,B
fm,W
gn,B
fn,W
go,B
gp,W
fp,B
il,W
gm,B
fl,W
hk,B
fk,W
gk,B
hp,W
cr,B
eq,W
fj,B
ej,W
dq,B
lp,W
kr,B
eq,W
mc,B
oa,W
dq,B
kl,W
co,B
bo,W
bn,B
bp,W
ds,B
ij,W
hi,B
br,W
ll,B
gr,W
fr,B
ki,W
kj,B
jj,W
li,B
im,W
km,B
lh,W
kh,B
ji,W
mn,B
hn,W
fi,B
jm,W
bs,B
kk,W
bm,B
cl,W
aq,B
bl,W
bq,B
am,W
lk,B
hj,W
