Move,Player
pd,B
dp,W
qp,B
dd,W
np,B
fq,W
fc,B
cf,W
nc,B
qj,W
fe,B
ec,W
fb,B
qg,W
dg,B
df,W
eg,B
bh,W
ci,B
ch,W
ei,B
md,W
mc,B
kd,W
pg,B
pf,W
qh,B
ph,W
og,B
qf,W
pi,B
oh,W
oi,B
nh,W
qi,B
ng,W
me,B
nd,W
ld,B
le,W
lc,B
ne,W
ke,B
mf,W
kf,B
pc,W
oc,B
qc,W
qd,B
rd,W
ql,B
lq,W
gp,B
pl,W
qm,B
nr,W
lo,B
pq,W
pp,B
mj,W
oq,B
or,W
pr,B
jq,W
db,B
eb,W
ea,B
cc,W
bp,B
jo,W
fp,B
ep,W
cn,B
dn,W
gm,B
cm,W
bn,B
fm,W
fn,B
cq,W
dm,B
en,W
dl,B
gl,W
hm,B
em,W
ck,B
jd,W
ie,B
kb,W
lb,B
ho,W
gn,B
dk,W
cl,B
ii,W
gq,B
fr,W
hl,B
gk,W
hk,B
gj,W
km,B
kn,W
ln,B
jm,W
kl,B
gd,W
id,B
if,W
je,B
fd,W
hc,B
jl,W
jk,B
kk,W
jj,B
hj,W
jp,B
kp,W
ko,B
jn,W
ip,B
hp,W
iq,B
hq,W
jr,B
hr,W
io,B
in,W
ir,B
lm,W
ll,B
mm,W
ml,B
mo,W
mn,B
nm,W
lp,B
nl,W
lk,B
kj,W
lj,B
ki,W
nk,B
nj,W
hs,B
gr,W
nn,B
mk,W
om,B
ok,W
pj,B
kq,W
mq,B
qq,W
