Move,Player
qd,B
pp,W
cd,B
cp,W
od,B
ed,W
ec,B
fc,W
dc,B
gd,W
cf,B
kc,W
qn,B
nq,W
rp,B
qm,W
pm,B
ql,W
rn,B
qe,W
pe,B
qf,W
rd,B
pl,W
qq,B
pf,W
mc,B
om,W
pn,B
nn,W
pi,B
nf,W
mi,B
mb,W
nb,B
md,W
nc,B
lf,W
ol,B
ok,W
nl,B
pj,W
mk,B
oi,W
mp,B
mq,W
kp,B
lp,W
lo,B
lq,W
kq,B
ko,W
ln,B
jo,W
iq,B
ip,W
jr,B
kr,W
jq,B
gq,W
gr,B
fr,W
hr,B
fq,W
lr,B
mr,W
ks,B
pq,W
oo,B
np,W
no,B
qr,W
rr,B
qp,W
rq,B
ms,W
hp,B
ho,W
gp,B
hq,W
go,B
hn,W
ls,B
or,W
gn,B
gm,W
eo,B
fm,W
dp,B
dq,W
cq,B
bq,W
cr,B
dr,W
em,B
fn,W
co,B
bp,W
fo,B
mo,W
mn,B
mm,W
lm,B
ll,W
km,B
el,W
bo,B
br,W
kl,B
kk,W
cl,B
jk,W
lk,B
jm,W
ek,B
jl,W
ml,B
dn,W
dl,B
en,W
do,B
dm,W
bm,B
dj,W
dk,B
dg,W
fe,B
cj,W
gk,B
ee,W
fb,B
fi,W
hl,B
hm,W
bk,B
gb,W
gi,B
fj,W
fk,B
gj,W
hj,B
hi,W
ij,B
gh,W
ii,B
ki,W
ig,B
cg,W
eb,B
ie,W
bg,B
bh,W
bf,B
jh,W
ih,B
kn,W
nm,B
lj,W
bj,B
ff,W
oh,B
ph,W
qi,B
qh,W
ni,B
oj,W
qs,B
bi,W
ao,B
op,W
lc,B
lb,W
jp,B
io,W
kd,B
jc,W
kg,B
jg,W
jf,B
kf,W
if,B
lg,W
he,B
hd,W
id,B
ic,W
sf,B
sg,W
sl,B
rk,W
nk,B
oe,W
pd,B
se,W
lh,B
kh,W
og,B
sd,W
re,B
rf,W
sc,B
sf,W
rb,B
jd,W
ri,B
rh,W
of,B
ne,W
gf,B
gg,W
mg,B
pg,W
ef,B
fg,W
ld,B
ng,W
nh,B
je,W
ga,B
ha,W
fa,B
hb,W
df,B
eg,W
ej,B
ei,W
kb,B
cn,W
bn,B
aj,W
ak,B
ai,W
ck,B
jb,W
pr,B
po,W
on,B
ge,W
il,B
im,W
rm,B
rl,W
qj,B
si,W
nj,B
pk,W
sj,B
sk,W
sh,B
rc,W
sb,B
si,W
di,B
ci,W
sh,B
qb,W
si,B
