Move,Player
qc,B
dc,W
dq,B
co,W
pp,B
qq,W
pq,B
qp,W
qn,B
qo,W
po,B
rn,W
fp,B
pn,W
qm,B
rm,W
ql,B
on,W
ol,B
nl,W
qr,B
rr,W
or,B
qs,W
ok,B
np,W
nq,B
mp,W
lq,B
pr,W
lp,B
mq,W
mr,B
lo,W
ko,B
ln,W
kr,B
kn,W
jo,B
jn,W
io,B
nk,W
oi,B
nj,W
oj,B
pd,W
qd,B
pf,W
ni,B
nc,W
pe,B
oe,W
qe,B
nf,W
og,B
of,W
rg,B
jd,W
de,B
cg,W
cc,B
cb,W
cd,B
fd,W
ef,B
di,W
ec,B
eb,W
fc,B
ed,W
dd,B
db,W
fb,B
gd,W
hc,B
bc,W
jc,B
kc,W
kd,B
ic,W
hd,B
gf,W
jb,B
ke,W
ld,B
je,W
ib,B
bd,W
be,B
cf,W
le,B
lf,W
kf,B
kg,W
mf,B
jf,W
mg,B
pc,W
ob,B
he,W
id,B
pb,W
bb,B
ab,W
mc,B
qg,W
rh,B
nb,W
mb,B
qb,W
rb,B
rf,W
qf,B
rc,W
rd,B
sb,W
sc,B
ra,W
sa,B
me,W
nd,B
ne,W
md,B
od,W
qa,B
ng,W
mh,B
lb,W
na,B
oc,W
kb,B
oa,W
lc,B
nh,W
mj,B
oh,W
qh,B
li,W
mi,B
pg,W
hg,B
gg,W
ck,B
cj,W
dk,B
cq,W
cr,B
br,W
cp,B
bq,W
dp,B
bp,W
fj,B
fh,W
nm,B
hm,W
hi,B
gj,W
gk,B
hj,W
hk,B
ij,W
ik,B
jk,W
jj,B
kk,W
bn,B
dr,W
er,B
cn,W
ba,B
ca,W
cm,B
bo,W
bj,B
bi,W
ds,B
bm,W
bl,B
an,W
gi,B
ii,W
fi,B
ih,W
bh,B
ah,W
ad,B
aa,W
bb,B
ba,W
ae,B
ac,W
eh,B
ei,W
ce,B
ea,W
ag,B
ai,W
eg,B
ej,W
ch,B
