Move,Player
pd,B
dd,W
pq,B
dp,W
pn,B
fq,W
fc,B
qc,W
qd,B
pc,W
oc,B
ob,W
nc,B
nb,W
mc,B
df,W
pj,B
kp,W
ch,B
ck,W
eh,B
ge,W
bf,B
di,W
dh,B
cc,W
ic,B
mb,W
lc,B
oe,W
rd,B
rc,W
qg,B
oh,W
mh,B
mf,W
kf,B
lg,W
jh,B
kg,W
jg,B
li,W
ph,B
oi,W
oj,B
mi,W
ce,B
de,W
db,B
cb,W
dc,B
cd,W
ff,B
fe,W
ed,B
fg,W
gf,B
eg,W
dk,B
dl,W
dj,B
cj,W
ci,B
cm,W
bd,B
hf,W
gg,B
fh,W
ee,B
ef,W
hh,B
fj,W
ei,B
fl,W
cq,B
dq,W
jn,B
np,W
cp,B
bo,W
co,B
bn,W
fo,B
do,W
jp,B
jo,W
io,B
ko,W
ip,B
kq,W
ik,B
ii,W
fi,B
gh,W
hg,B
gi,W
kj,B
ij,W
jk,B
nj,W
nq,B
in,W
hn,B
im,W
hm,B
jm,W
hl,B
ki,W
ji,B
jj,W
lk,B
hd,W
hc,B
je,W
jf,B
ih,W
ig,B
ke,W
le,B
lf,W
ie,B
cf,W
be,B
ej,W
bj,B
kl,W
kk,B
ml,W
gq,B
gr,W
hq,B
hr,W
fm,B
bk,W
gj,B
gk,W
ek,B
fk,W
el,B
em,W
di,B
fn,W
gm,B
hi,W
jd,B
hk,W
en,B
dm,W
bc,B
il,W
fp,B
eq,W
eo,B
bb,W
aj,B
ac,W
bl,B
cl,W
bh,B
pp,W
qp,B
oq,W
or,B
op,W
qq,B
nr,W
dn,B
cn,W
cr,B
bp,W
ir,B
pl,W
dr,B
er,W
es,B
