Move,Player
qd,B
pp,W
cd,B
cp,W
fc,B
od,W
oc,B
nc,W
pc,B
nd,W
qf,B
dd,W
de,B
cc,W
dc,B
ed,W
ec,B
ce,W
bd,B
df,W
ee,B
fd,W
cf,B
gc,W
gb,B
fe,W
be,B
hb,W
hc,B
gd,W
fb,B
ic,W
ef,B
cb,W
db,B
hd,W
eq,B
iq,W
dm,B
do,W
cr,B
fp,W
fq,B
gp,W
hr,B
ir,W
hq,B
hp,W
ip,B
kq,W
bq,B
fm,W
qq,B
pq,W
qp,B
qn,W
qo,B
pn,W
po,B
oo,W
pr,B
or,W
on,B
no,W
qr,B
om,W
oq,B
op,W
nq,B
nr,W
rn,B
rm,W
ro,B
nn,W
io,B
mq,W
hm,B
fk,W
fn,B
gn,W
gm,B
em,W
en,B
hn,W
dn,B
in,W
ek,B
fl,W
ep,B
dl,W
cl,B
ck,W
dk,B
el,W
fj,B
gk,W
cj,B
bk,W
cm,B
gj,W
fi,B
bj,W
di,B
gi,W
fh,B
gh,W
ng,B
fg,W
dh,B
pe,W
pf,B
mi,W
ni,B
qe,W
re,B
nj,W
oi,B
rd,W
rc,B
mh,W
oj,B
mg,W
nf,B
mf,W
nk,B
mj,W
ql,B
ok,W
jn,B
im,W
ol,B
pk,W
pl,B
nl,W
mk,B
qk,W
rk,B
qj,W
qi,B
rj,W
rl,B
lk,W
ml,B
nm,W
ll,B
kl,W
lm,B
ri,W
qh,B
ln,W
km,B
jl,W
kk,B
lj,W
jm,B
jo,W
il,B
jk,W
jp,B
mm,W
ko,B
kn,W
jo,B
ho,W
lo,B
qm,W
sm,B
