Move,Player
pd,B
dd,W
qp,B
dq,W
nq,B
nc,W
qf,B
fc,W
do,B
co,W
cn,B
cp,W
dm,B
en,W
em,B
ci,W
gn,B
gq,W
lc,B
me,W
oc,B
mc,W
ld,B
le,W
ke,B
kf,W
je,B
jf,W
ie,B
oe,W
lf,B
pe,W
qe,B
qc,W
qd,B
ob,W
pc,B
pg,W
lg,B
pb,W
qb,B
jc,W
if,B
hc,W
kb,B
ng,W
mb,B
nb,W
qh,B
kh,W
lh,B
jh,W
ih,B
ii,W
hh,B
qi,W
rh,B
li,W
mi,B
mh,W
nh,B
mg,W
ki,B
lj,W
jg,B
nj,W
cg,B
ce,W
dh,B
ej,W
ck,B
dk,W
bk,B
di,W
eh,B
fi,W
fh,B
ji,W
hi,B
kg,W
hk,B
hl,W
gl,B
bf,W
bg,B
ig,W
hg,B
lq,W
op,B
bn,W
bm,B
dn,W
cm,B
qn,W
jq,B
lo,W
hq,B
hp,W
gp,B
go,W
fp,B
fq,W
kp,B
ik,W
hj,B
iq,W
hr,B
ip,W
ir,B
lp,W
ep,B
eq,W
ko,B
hn,W
fo,B
kn,W
ho,B
io,W
kr,B
lr,W
jn,B
pq,W
pp,B
in,W
jm,B
jo,W
jp,B
il,W
mr,B
ks,W
ij,B
km,W
jj,B
kl,W
jg,B
ph,W
ms,B
ls,W
ql,B
ri,W
pm,B
rb,W
rc,B
qa,W
qg,B
qc,W
rk,B
sc,W
pi,B
pj,W
oi,B
qj,W
og,B
pf,W
nf,B
mf,W
md,B
ne,W
nd,B
rd,W
od,B
ni,W
ib,B
ag,W
ah,B
af,W
bh,B
pn,W
ok,B
oj,W
on,B
qq,W
rp,B
oo,W
no,B
om,W
nn,B
ol,W
nl,B
pl,W
qm,B
nm,W
rn,B
ic,W
jb,B
mm,W
gb,B
fb,W
gc,B
gd,W
hb,B
he,W
ee,B
fd,W
bo,B
ap,W
bp,B
bq,W
an,B
dp,W
ed,B
ec,W
dc,B
db,W
cc,B
cd,W
cf,B
be,W
fe,B
bc,W
kk,B
lk,W
fn,B
gf,W
qk,B
pk,W
na,B
re,W
mn,B
ln,W
fa,B
ea,W
ga,B
oa,W
ma,B
mq,W
nr,B
rf,W
sg,B
kj,W
jk,B
jl,W
hm,B
im,W
gm,B
