Move,Player
pd,B
dd,W
qp,B
dq,W
oq,B
qf,W
nc,B
qo,W
po,B
qn,W
pp,B
qk,W
qi,B
rd,W
qc,B
pe,W
pg,B
od,W
oe,B
oc,W
nd,B
pb,W
qe,B
pf,W
of,B
qd,W
pc,B
ob,W
rc,B
rf,W
sd,B
re,W
qb,B
nb,W
mb,B
mc,W
lb,B
lc,W
ld,B
kc,W
na,B
ne,W
md,B
og,W
nf,B
oh,W
mf,B
pj,W
fc,B
ec,W
fd,B
df,W
fg,B
je,W
ig,B
hf,W
hg,B
ff,W
ef,B
ee,W
gf,B
eg,W
fe,B
ge,W
ef,B
kb,W
pa,B
ff,W
gg,B
hc,W
fb,B
he,W
dc,B
cc,W
db,B
cb,W
ed,B
da,W
eb,B
de,W
hb,B
ib,W
ha,B
id,W
ql,B
rl,W
pl,B
rm,W
do,B
gq,W
cg,B
dh,W
ci,B
ch,W
bh,B
bg,W
gp,B
hq,W
fq,B
fr,W
fp,B
eq,W
hp,B
bi,W
iq,B
ir,W
jr,B
co,W
cp,B
dp,W
cq,B
hr,W
cn,B
bo,W
bn,B
eo,W
dn,B
cr,W
jq,B
bq,W
pi,B
oi,W
oj,B
qj,W
nj,B
mh,W
mi,B
lh,W
li,B
kh,W
ki,B
jh,W
ji,B
om,W
ol,B
gn,W
en,B
pn,W
on,B
fo,W
bj,B
ah,W
kf,B
ih,W
ii,B
nm,W
nh,B
ng,W
mg,B
ni,W
ph,B
nh,W
rj,B
rk,W
rh,B
sj,W
ri,B
hh,W
gi,B
qg,W
hi,B
rg,W
jc,B
la,W
oa,B
ic,W
pm,B
ip,W
jo,B
jp,W
kp,B
io,W
in,B
ho,W
ko,B
ok,W
nk,B
kq,W
kr,B
lq,W
lr,B
jn,W
