Move,Player
dp,B
dd,W
qp,B
pd,W
lq,B
fq,W
eq,B
fp,W
dn,B
ip,W
hr,B
hq,W
fr,B
gr,W
gs,B
gq,W
dr,B
ir,W
oq,B
qf,W
jc,B
lc,W
fc,B
cf,W
db,B
hc,W
fe,B
id,W
cc,B
ci,W
ck,B
cd,W
pk,B
qi,W
mc,B
md,W
nc,B
lb,W
ld,B
nd,W
oc,B
pc,W
mb,B
jb,W
kd,B
kb,W
od,B
oe,W
pe,B
of,W
pb,B
qb,W
qe,B
rd,W
re,B
qd,W
pf,B
og,W
pg,B
oh,W
ph,B
pi,W
oi,B
mf,W
rh,B
ri,W
qh,B
qk,W
ql,B
ok,W
pl,B
oj,W
ni,B
pj,W
mj,B
ob,W
rk,B
ol,W
sh,B
rj,W
rm,B
se,W
sf,B
rg,W
sd,B
ml,W
rc,B
pa,W
kl,B
lk,W
rb,B
ra,W
ki,B
kk,W
jk,B
jl,W
km,B
jj,W
mk,B
ll,W
nl,B
nm,W
nk,B
on,W
mm,B
mn,W
lm,B
lo,W
jm,B
ik,W
ko,B
kp,W
lp,B
im,W
