Move,Player
qd,B
pp,W
dc,B
cp,W
ce,B
od,W
oc,B
nc,W
pc,B
md,W
qf,B
ec,W
ed,B
fc,W
db,B
ic,W
eq,B
iq,W
nq,B
lq,W
cm,B
do,W
dj,B
dq,W
qq,B
pq,W
qp,B
po,W
pr,B
or,W
qr,B
oq,W
qn,B
em,W
hp,B
hq,W
gq,B
gp,W
dr,B
cr,W
go,B
fp,W
ep,B
fo,W
eo,B
fn,W
dp,B
dn,W
cq,B
bq,W
co,B
dq,W
jd,B
cq,W
jc,B
ng,W
id,B
eh,W
ge,B
ch,W
fj,B
bj,W
cn,B
ck,W
dl,B
en,W
cj,B
bl,W
dk,B
bf,W
cf,B
cg,W
gh,B
be,W
bd,B
cd,W
dd,B
om,W
qm,B
hk,W
ml,B
ok,W
mj,B
mn,W
oi,B
pe,W
qe,B
pg,W
km,B
kk,W
mm,B
ln,W
kl,B
hm,W
qi,B
lc,W
ol,B
pl,W
on,B
nm,W
nl,B
pm,W
pn,B
nn,W
oo,B
np,W
no,B
mp,W
kb,B
pj,W
pf,B
pi,W
oh,B
og,W
ph,B
ni,W
qh,B
nj,W
nh,B
mh,W
mi,B
lh,W
kj,B
jk,W
ki,B
gi,W
hi,B
ii,W
ih,B
hj,W
hh,B
fh,W
le,B
mb,W
ob,B
ke,W
bk,B
ak,W
cl,B
bk,W
dg,B
dh,W
kf,B
lf,W
mf,B
jf,W
lg,B
kg,W
lf,B
ji,W
kh,B
jh,W
jg,B
ig,W
hf,B
kg,W
gj,B
fi,W
jg,B
ad,W
bc,B
kg,W
il,B
jg,W
im,B
hl,W
mg,B
ff,W
gf,B
ik,W
jo,B
jp,W
ko,B
kp,W
qk,B
ql,W
rl,B
rk,W
rj,B
qo,W
ro,B
rp,W
rn,B
ps,W
rq,B
je,W
kd,B
io,W
in,B
hn,W
qs,B
os,W
lo,B
mo,W
nk,B
oj,W
qj,B
pk,W
lk,B
kn,W
op,B
nr,W
jn,B
jl,W
jm,B
ie,W
hd,B
rm,W
sm,B
