Move,Player
qd,B
dc,W
pq,B
dp,W
nc,B
po,W
qo,B
qn,W
qp,B
pm,W
cq,B
cp,W
dq,B
fq,W
eq,B
ep,W
fr,B
ci,W
fp,B
gq,W
gr,B
hq,W
fo,B
bq,W
br,B
ho,W
dn,B
bo,W
cm,B
ar,W
bs,B
bm,W
hr,B
iq,W
bl,B
cn,W
dm,B
eo,W
cj,B
di,W
fn,B
en,W
em,B
fm,W
gn,B
fl,W
hm,B
do,W
am,B
bn,W
ek,B
fk,W
ej,B
hk,W
ei,B
el,W
ck,B
dl,W
cl,B
hn,W
cg,B
dg,W
df,B
eg,W
ch,B
cf,W
ce,B
bf,W
be,B
ef,W
de,B
bg,W
gj,B
hl,W
im,B
jl,W
bh,B
bi,W
af,B
dh,W
ag,B
gh,W
gi,B
ih,W
ii,B
ji,W
jj,B
hi,W
hj,B
ij,W
ik,B
il,W
ii,B
hh,W
ij,B
fd,W
jh,B
ki,W
kj,B
jg,W
kh,B
li,W
lj,B
mi,W
kg,B
kf,W
jf,B
ig,W
lg,B
ke,W
mf,B
mj,W
kl,B
ml,W
jm,B
gm,W
gk,B
gl,W
fh,B
gf,W
fj,B
gp,W
kc,B
lk,W
kk,B
lm,W
km,B
ln,W
