Move,Player
qd,B
pp,W
dc,B
cp,W
df,B
oc,W
pf,B
kd,W
eq,B
qh,W
pc,B
od,W
qg,B
ph,W
qn,B
qo,W
pn,B
np,W
pk,B
of,W
og,B
qe,W
pe,B
pd,W
qc,B
pg,W
oe,B
ne,W
qf,B
nf,W
rh,B
ri,W
rg,B
oi,W
nk,B
mj,W
lq,B
mk,W
ml,B
ll,W
mm,B
lp,W
kp,B
lo,W
nd,B
nc,W
md,B
mc,W
nj,B
ni,W
mi,B
kj,W
lm,B
kq,W
qq,B
jq,W
or,B
pr,W
pq,B
oq,W
qp,B
nr,W
cm,B
do,W
cr,B
gq,W
cj,B
mg,W
jd,B
jc,W
kc,B
ke,W
lc,B
lb,W
ic,B
jb,W
fq,B
fo,W
en,B
eo,W
gr,B
hq,W
hr,B
ir,W
bq,B
id,W
kl,B
cq,W
br,B
hn,W
qr,B
ch,W
bf,B
eh,W
ej,B
hd,W
ob,B
nb,W
na,B
mb,W
fc,B
kk,W
lk,B
lj,W
ip,B
iq,W
ps,B
fj,W
fk,B
gj,W
fg,B
eg,W
ef,B
gg,W
fh,B
ei,W
gf,B
dj,W
ck,B
ek,W
bo,B
hf,W
gh,B
hg,W
rj,B
qj,W
si,B
qk,W
qi,B
pj,W
il,B
ge,W
ff,B
dl,W
dm,B
ij,W
hb,B
pb,W
qb,B
oa,W
ns,B
mr,W
no,B
bp,W
ap,B
bn,W
cn,B
co,W
ao,B
cl,W
bl,B
em,W
bm,B
kn,W
jm,B
in,W
oo,B
op,W
po,B
mp,W
fl,B
el,W
hk,B
hi,W
bh,B
fe,W
ee,B
gb,W
gc,B
hc,W
fb,B
ib,W
ga,B
qa,W
ra,B
rb,W
pa,B
aq,W
ar,B
qa,W
rc,B
sa,W
sc,B
rm,W
ql,B
rk,W
rl,B
sl,W
pl,B
sk,W
rn,B
re,W
sb,B
sj,W
