Move,Player
qd,B
pp,W
dc,B
cp,W
eq,B
ce,W
dg,B
ee,W
fd,B
kc,W
mc,B
hd,W
fe,B
ef,W
cd,B
be,W
he,B
ie,W
hf,B
ff,W
if,B
je,W
jf,B
ed,W
ec,B
kf,W
ke,B
ge,W
gd,B
hc,W
gf,B
le,W
kg,B
kd,W
ch,B
fh,W
dj,B
fj,W
cm,B
dn,W
dm,B
dq,W
ep,B
cn,W
en,B
di,W
ci,B
dk,W
cj,B
ii,W
bm,B
er,W
fr,B
dr,W
hi,B
hj,W
gi,B
gg,W
ih,B
hh,W
gj,B
jh,W
gh,B
ig,W
hg,B
fg,W
ih,B
fc,W
gc,B
hh,W
jg,B
gk,W
ih,B
fi,W
hh,B
hb,W
gb,B
el,W
em,B
hl,W
nq,B
pn,W
kp,B
oc,W
od,B
pd,W
pe,B
pc,W
qc,B
qe,W
qb,B
qf,W
nd,B
og,W
oe,B
qi,W
ql,B
ol,W
qj,B
pj,W
ri,B
rj,W
qk,B
rh,W
pi,B
si,W
qh,B
ri,W
om,B
oj,W
pm,B
np,W
mp,B
no,W
qn,B
qo,W
on,B
mq,W
po,B
oq,W
qp,B
qq,W
ro,B
gq,W
fq,B
ip,W
rq,B
lp,W
kq,B
kn,W
ir,B
lb,W
mb,B
bc,W
nh,B
oi,W
ij,B
ik,W
hk,B
ck,W
bk,B
hj,W
ap,B
bo,W
hk,B
gm,W
jk,B
hj,W
ao,B
bq,W
hk,B
il,W
gp,B
hp,W
ko,B
ln,W
go,B
jo,W
hq,B
jj,W
ji,B
kj,W
qr,B
pr,W
pq,B
iq,W
hr,B
qq,W
aq,B
ar,W
pq,B
nr,W
bn,B
br,W
cb,B
rd,W
rc,B
li,W
mm,B
qq,W
ll,B
bb,W
dd,B
bg,W
bd,B
ad,W
ba,B
cg,W
ei,B
ej,W
pq,B
se,W
op,B
pb,W
nc,B
oa,W
qa,B
ma,W
na,B
nb,W
pa,B
bl,W
bj,B
cl,W
eh,B
bh,W
al,B
lr,W
kr,B
kl,W
lk,B
kk,W
ps,B
or,W
ha,B
ia,W
ga,B
jb,W
hn,B
in,W
df,B
de,W
rk,B
