Move,Player
qd,B
dc,W
pq,B
dp,W
nc,B
po,W
qo,B
qn,W
qp,B
pm,W
cq,B
cp,W
dq,B
fq,W
fr,B
gr,W
eq,B
ep,W
gq,B
fp,W
hr,B
gp,W
gs,B
ci,W
hp,B
ho,W
ip,B
pi,W
qg,B
np,W
dl,B
fl,W
dj,B
di,W
fk,B
cj,W
gl,B
fm,W
ek,B
fi,W
fc,B
fd,W
gd,B
ed,W
gc,B
gk,W
gj,B
hk,W
fj,B
ij,W
gi,B
fh,W
gh,B
gg,W
ii,B
ig,W
ji,B
jd,W
gf,B
fg,W
ff,B
ef,W
je,B
nd,W
md,B
mc,W
lc,B
mb,W
nb,B
ke,W
lb,B
ie,W
db,B
cb,W
eb,B
cc,W
ic,B
me,W
ld,B
kk,W
li,B
kj,W
ki,B
pg,W
pf,B
hh,W
hi,B
og,W
qh,B
ni,W
kg,B
jf,W
mg,B
jc,W
jb,B
kb,W
ib,B
mf,W
ck,B
pe,W
qf,B
cm,W
cl,B
bm,W
ih,B
hg,W
el,B
qi,W
io,B
hn,W
bj,B
bi,W
il,B
hl,W
nq,B
pd,W
qc,B
mp,W
mq,B
lp,W
mj,B
pp,W
qq,B
bq,W
br,B
lq,W
en,B
pc,W
fn,B
gn,W
pb,B
ri,W
ro,B
rn,W
nk,B
of,W
qe,B
im,W
rh,B
lr,W
sn,B
sm,W
so,B
rl,W
bp,B
bo,W
aq,B
ns,W
or,B
ge,W
he,B
fe,W
jr,B
jq,W
iq,B
bk,W
bl,B
aj,W
ca,B
ba,W
da,B
bb,W
hd,B
mh,W
lh,B
ng,W
lg,B
jg,W
le,B
lf,W
jh,B
ei,W
ej,B
hf,W
ol,B
pk,W
jl,B
jm,W
kl,B
ll,W
km,B
ik,W
lm,B
mm,W
mn,B
nm,W
jn,B
in,W
nn,B
om,W
ko,B
nj,W
mk,B
mi,W
lj,B
ok,W
cn,B
dn,W
dm,B
bn,W
do,B
co,W
al,B
gm,W
kc,B
dn,W
oc,B
od,W
cn,B
jp,W
jo,B
dn,W
ne,B
oe,W
kf,B
nf,W
cn,B
ec,W
fb,B
dn,W
em,B
eo,W
nl,B
lo,W
ln,B
op,W
os,B
oq,W
ms,B
mr,W
nr,B
