Move,Player
pd,B
dd,W
qp,B
dq,W
np,B
qf,W
dn,B
co,W
cc,B
cd,W
dc,B
ec,W
eb,B
fc,W
fb,B
gc,W
pi,B
nd,W
pf,B
qc,W
pc,B
pg,W
pe,B
og,W
qg,B
qh,W
rg,B
qi,W
rf,B
pj,W
dj,B
pb,W
ob,B
rb,W
rd,B
nb,W
nc,B
oa,W
oc,B
mb,W
ld,B
mc,W
md,B
kc,W
mf,B
cl,W
cn,B
do,W
dl,B
en,W
bo,B
dk,W
ck,B
dm,W
cm,B
el,W
bl,B
dl,W
cj,B
bp,W
bn,B
lq,W
eo,B
fn,W
pl,B
lo,W
io,B
gp,W
mq,B
kr,W
oj,B
pk,W
ok,B
ql,W
qm,B
rk,W
rl,B
qk,W
rm,B
ol,W
pm,B
oi,W
nl,B
qq,W
rp,B
jn,W
mr,B
in,W
lr,B
kq,W
ic,B
gb,W
bd,B
be,W
bc,B
cf,W
ie,B
kd,W
ee,B
ff,W
fe,B
ge,W
ef,B
ed,W
gf,B
hf,W
he,B
gg,W
gd,B
gf,W
eg,B
hd,W
fd,B
id,W
jd,B
hc,W
ke,B
jc,W
je,B
fi,W
fj,B
gj,W
fh,B
gi,W
gh,B
hh,W
ei,B
gk,W
bq,B
cq,W
ap,B
dh,W
eh,B
nn,W
lp,B
ko,W
kp,B
jp,W
mp,B
jq,W
lm,B
mn,W
on,B
ni,W
br,B
jg,W
lk,B
nk,W
lg,B
ml,W
om,B
mk,W
li,B
cr,W
cs,B
ds,W
cp,B
dp,W
bs,B
fo,W
bg,B
cg,W
bh,B
jk,W
ji,B
kh,W
ki,B
ii,W
ll,B
lh,W
mh,B
le,W
me,B
mi,W
