Move,Player
qd,B
dc,W
dq,B
co,W
de,B
cg,W
cc,B
gc,W
dd,B
db,W
fd,B
dk,W
gd,B
hc,W
fc,B
fb,W
gb,B
hb,W
eb,B
ga,W
ec,B
oc,W
pp,B
qq,W
qp,B
pq,W
nq,B
nr,W
mr,B
oq,W
np,B
op,W
oo,B
no,W
on,B
or,W
lp,B
qn,W
rq,B
mq,W
mp,B
lq,W
kp,B
kq,W
jq,B
lr,W
jp,B
po,W
rp,B
ql,W
qr,B
jr,W
ir,B
js,W
rn,B
rm,W
pn,B
qg,W
pe,B
md,W
pc,B
od,W
ob,B
nb,W
pb,B
hq,W
gq,B
ep,W
eq,B
gp,W
dp,B
fq,W
eo,B
fp,W
do,B
cn,W
iq,B
gn,W
em,B
cl,W
cp,B
hl,W
qi,B
og,W
oi,B
ol,W
qo,B
ml,W
mi,B
mg,W
il,B
lj,W
li,B
ik,W
jl,B
jk,W
kl,B
mj,W
ki,B
ni,W
nh,B
nj,W
oh,B
ng,W
mh,B
kg,W
ii,B
jj,W
jg,B
gk,W
lg,B
lf,W
kf,B
lh,W
kh,B
lg,W
jf,B
jd,W
pk,B
er,W
dr,B
mn,W
ho,B
hn,W
hp,B
fn,W
in,B
gr,W
is,B
ms,W
nm,B
bo,W
bp,B
mm,W
kn,B
oj,W
pl,B
pj,W
qj,B
br,W
es,B
fs,W
fr,B
qk,W
qm,B
er,W
hj,B
hk,W
fr,B
ok,W
pm,B
er,W
kj,B
kk,W
fr,B
pi,W
gs,B
qh,W
rj,B
hf,W
ie,B
hh,W
id,B
jh,W
ih,B
ji,W
dg,B
dh,W
eg,B
eh,W
ch,B
ci,W
bh,B
fg,W
ff,B
gg,W
gf,B
bg,W
bi,B
bj,W
cj,B
ah,W
di,B
ai,W
ei,B
fh,W
ci,B
ck,W
cf,B
aj,W
fi,B
gi,W
bf,B
ag,W
bk,B
bl,W
gj,B
ef,W
df,B
fj,W
af,B
ak,W
hi,B
