Move,Player
qd,B
dc,W
pq,B
cq,W
nd,B
po,W
qo,B
qn,W
qp,B
pn,W
nq,B
pp,W
qq,B
qj,W
ce,B
ci,W
ed,B
ec,W
fd,B
gc,W
ql,B
pl,W
cc,B
gd,W
dd,B
gf,W
fc,B
fb,W
gb,B
hb,W
dj,B
ck,W
dp,B
cp,W
dn,B
do,W
eo,B
co,W
el,B
fq,W
qh,B
qf,W
pk,B
qk,W
ol,B
pm,W
pg,B
qc,W
pd,B
rd,W
pj,B
qi,W
pi,B
rh,W
rg,B
si,W
qg,B
pb,W
re,B
nb,W
gp,B
fp,W
fo,B
go,W
gq,B
fr,W
ip,B
ho,W
jp,B
hl,W
di,B
cj,W
dh,B
cn,W
jl,B
jn,W
ij,B
ln,W
lp,B
ll,W
km,B
kn,W
lm,B
mm,W
ml,B
mp,W
mq,B
kl,W
jm,B
jk,W
kk,B
lk,W
ik,B
kj,W
il,B
nm,W
dm,B
cl,W
in,B
gj,W
gh,B
io,W
jo,B
hm,W
im,B
fm,W
fl,B
gl,W
gk,B
hk,W
hj,B
fk,W
ek,B
hi,W
ii,B
gi,W
hh,B
ih,W
jh,B
ig,W
fi,B
gn,W
fj,B
gk,W
ki,B
fh,W
fg,B
gg,W
eh,B
hg,W
nl,B
li,W
lh,B
mh,W
lg,B
ok,W
nk,B
oj,W
ni,B
oi,W
nj,B
ph,W
nh,B
ji,W
jj,B
jg,W
kh,B
lf,W
mg,B
md,W
me,B
ld,W
nc,B
mb,W
eb,B
ga,W
en,B
hp,W
hq,B
iq,W
ir,B
hr,W
jq,B
gr,W
iq,B
fh,W
ch,B
db,W
cb,B
ea,W
rc,B
rb,W
sd,B
mf,W
kf,B
hn,W
