Move,Player
pd,B
dd,W
qp,B
dq,W
nq,B
qf,W
qi,B
nd,W
qe,B
pf,W
oe,B
qc,W
pc,B
re,W
qd,B
rd,W
rc,B
nf,W
rg,B
rf,W
of,B
og,W
qb,B
ne,W
pg,B
qg,W
ph,B
ri,W
rj,B
rh,W
nb,B
qj,W
pj,B
qk,W
ng,B
oh,W
mg,B
ni,W
ok,B
pk,W
oj,B
li,W
kg,B
ji,W
ig,B
pm,W
ol,B
qn,W
rm,B
pl,W
nn,B
oo,W
on,B
po,W
pq,B
no,W
lk,B
nj,W
ml,B
lg,W
lf,B
lh,W
mf,B
kf,W
ke,B
jf,W
jg,B
je,W
ld,B
kd,W
le,B
he,W
hf,B
ge,W
jd,B
ie,W
hi,B
kk,W
kj,B
jj,W
jk,B
kl,W
jl,B
km,W
ki,B
kh,W
lj,B
jh,W
ij,B
hh,W
jm,B
ih,W
kn,B
qo,W
ro,B
rn,W
co,B
ep,W
ck,B
iq,W
cf,B
ce,W
df,B
dh,W
eh,B
dj,W
bi,B
dk,W
cl,B
dl,W
dm,B
em,W
dn,B
en,W
cc,B
dc,W
be,B
bd,W
cd,B
de,W
bc,B
bf,W
ad,B
ef,W
eg,B
dg,W
cg,B
ch,W
bg,B
bh,W
af,B
ff,W
ic,B
kc,W
hb,B
kb,W
jb,B
mq,W
mr,B
nr,W
or,B
lr,W
ns,B
gc,W
gb,B
fb,W
bq,B
jn,W
ko,B
mb,W
mc,B
in,W
hl,B
lb,W
lc,B
ob,W
nc,B
od,W
oc,B
pe,W
cr,B
cq,W
br,B
hc,W
jc,B
ia,W
ja,B
ga,W
ib,B
lq,W
rp,B
mn,W
ei,B
cj,W
fk,B
gi,W
gj,B
fi,W
ej,B
fl,W
ln,B
bj,W
hn,B
ho,W
gn,B
go,W
jp,B
