Move,Player
pd,B
dd,W
pq,B
dp,W
fq,B
cn,W
jp,B
pn,W
ql,B
hq,W
hp,B
ip,W
io,B
iq,W
gp,B
pp,W
op,B
oq,W
qq,B
nq,W
po,B
qp,W
qo,B
rp,W
ro,B
jo,W
ko,B
jn,W
jq,B
rq,W
rr,B
qr,W
pr,B
rs,W
qs,B
sr,W
oo,B
qr,W
do,B
co,W
rr,B
kp,W
kq,B
lp,W
lq,B
mp,W
gq,B
qr,W
dq,B
ps,W
cq,B
in,W
ho,B
ck,W
fc,B
cf,W
qf,B
ec,W
fd,B
jc,W
lc,B
hc,W
fg,B
hf,W
dj,B
cj,W
dh,B
pk,W
pl,B
ok,W
ol,B
nk,W
nl,B
mk,W
id,B
hd,W
ic,B
ib,W
jd,B
gb,W
jb,B
ef,W
ia,B
fj,W
hb,B
fb,W
hg,B
ig,W
hh,B
ih,W
hi,B
ii,W
hj,B
ei,W
di,B
fl,W
eh,B
fh,W
dl,B
em,W
cl,B
bh,W
bg,B
ch,W
cg,B
dg,W
eg,B
df,W
dk,B
gm,W
fn,B
en,W
gk,B
fk,W
fm,B
gl,W
el,B
fo,W
gn,B
hn,W
go,B
ep,W
bp,B
eq,W
er,B
dr,W
fr,B
bo,W
ci,B
bi,W
bq,B
bm,W
bj,B
bf,W
bl,B
an,W
ij,B
gf,W
gg,B
jj,W
jk,B
il,W
kj,B
ji,W
ik,B
kk,W
jl,B
lm,W
lk,B
ml,W
li,B
