Move,Player
qd,B
dc,W
pq,B
cq,W
nc,B
po,W
qo,B
qn,W
qp,B
pm,W
ce,B
ci,W
fd,B
de,W
df,B
ee,W
cd,B
cc,W
on,B
ef,W
dg,B
om,W
eg,B
ge,W
ck,B
bg,W
bf,B
cg,W
cf,B
ei,W
bc,B
bb,W
dd,B
ed,W
ec,B
eb,W
fc,B
fb,W
hc,B
hd,W
gb,B
fe,W
gc,B
bd,W
gg,B
jc,W
jb,B
kb,W
id,B
ie,W
jd,B
ic,W
ib,B
kc,W
kd,B
ld,W
jf,B
ha,W
ia,B
if,W
lc,B
lb,W
mc,B
fh,W
fg,B
hh,W
gh,B
gi,W
hi,B
kf,W
le,B
ii,W
hj,B
gj,W
gk,B
ej,W
hk,B
el,W
hg,B
ih,W
ig,B
ke,W
md,B
je,W
ld,B
kh,W
jg,B
kg,W
jh,B
ji,W
ki,B
jj,W
li,B
kj,W
lh,B
mf,W
lk,B
lj,W
mj,B
jl,W
mg,B
lf,W
nf,B
ne,W
of,B
me,W
oe,B
he,W
db,B
cb,W
nd,B
ja,W
ka,B
la,W
hb,B
ja,W
mb,B
dh,W
af,B
ag,W
cp,B
mk,W
nj,B
dp,W
do,B
co,W
bp,B
dn,W
eo,B
cn,W
dq,B
ep,W
cr,B
eq,W
bq,B
fo,W
ll,B
kl,W
er,B
qj,W
en,B
fn,W
gq,B
gp,W
hp,B
jp,W
hn,B
lm,W
ml,B
mm,W
nl,B
nm,W
jn,B
im,W
in,B
ok,W
nk,B
kn,W
jm,B
km,W
ip,B
qg,W
rn,B
rm,W
pn,B
qm,W
kq,B
nq,W
kp,B
op,W
rf,B
