Move,Player
pd,B
dd,W
qp,B
dq,W
oq,B
qf,W
nc,B
qo,W
po,B
qn,W
pp,B
pj,W
qh,B
od,W
oe,B
qd,W
qc,B
pc,W
pe,B
qb,W
rc,B
nd,W
oc,B
pb,W
mc,B
rd,W
rb,B
ra,W
sb,B
sd,W
qe,B
re,W
rf,B
rg,W
ob,B
pf,W
ne,B
qk,W
fc,B
cf,W
do,B
co,W
cn,B
cp,W
dm,B
fq,W
ci,B
db,W
ng,B
og,W
nh,B
oh,W
fe,B
hf,W
dg,B
df,W
fg,B
ih,W
jf,B
gd,W
fd,B
ef,W
ff,B
if,W
jg,B
gh,W
id,B
jh,W
hi,B
lh,W
lg,B
ni,W
mi,B
mh,W
mg,B
kg,W
kf,B
kh,W
mj,B
nj,W
mk,B
jk,W
hk,B
ij,W
hj,B
jm,W
kj,B
jj,W
pm,B
mm,W
qm,B
ol,W
lm,B
ln,W
mn,B
ll,W
nm,B
ml,W
lo,B
km,W
rl,B
ig,W
ie,B
nf,W
mf,B
me,W
