Move,Player
pd,B
dd,W
qp,B
dq,W
nq,B
qf,W
nc,B
pk,W
qh,B
qn,W
qe,B
pf,W
oh,B
ne,W
rf,B
ld,W
fc,B
cf,W
id,B
lg,W
nd,B
ge,W
gd,B
he,W
hd,B
jf,W
fe,B
dn,W
fg,B
db,W
me,B
ng,W
nf,B
mf,W
oe,B
og,W
le,B
rg,W
re,B
qg,W
oj,B
nl,W
rh,B
sh,W
si,B
sg,W
rj,B
rk,W
qk,B
qj,W
ql,B
qi,W
pi,B
ph,W
pg,B
pj,W
pm,B
pn,W
ok,B
ph,W
cc,B
oi,W
dc,B
ci,W
on,B
oo,W
no,B
pp,W
op,B
pq,W
po,B
qo,W
qq,B
oo,W
pr,B
po,W
oq,B
nn,W
om,B
mo,W
np,B
or,W
qr,B
rl,W
rm,B
mp,W
mn,B
nm,W
mq,B
lq,W
lp,B
lo,W
nr,B
qm,W
ro,B
pl,W
kp,B
ko,W
jp,B
jo,W
ip,B
io,W
gq,B
fi,W
rn,B
ol,W
fo,B
ho,W
do,B
co,W
cn,B
eo,W
en,B
dp,W
dm,B
do,W
em,B
fp,W
dk,B
dj,W
ek,B
cl,W
ck,B
cm,W
ei,B
ej,W
fj,B
fk,W
gj,B
gk,W
hk,B
gm,W
bh,B
bi,W
bl,B
gi,W
bn,B
bo,W
hj,B
eh,W
dl,B
an,W
bm,B
hg,W
gn,B
hm,W
kf,B
kg,W
hh,B
gg,W
dg,B
ch,W
cg,B
bg,W
bf,B
ah,W
hn,B
im,W
je,B
fm,W
bj,B
be,W
if,B
jg,W
fl,B
gl,W
gp,B
fq,W
in,B
jm,W
jn,B
km,W
kn,B
ln,W
lm,B
mm,W
bd,B
cd,W
bc,B
ed,W
ec,B
fr,W
df,B
ce,W
ig,B
gh,W
gf,B
ih,W
hf,B
aj,W
go,B
di,W
am,B
hr,W
gr,B
gs,W
ll,B
jk,W
ir,B
is,W
hq,B
hs,W
