Move,Player
dq,B
cd,W
pp,B
pd,W
co,B
nq,W
qn,B
eq,W
ep,B
fq,W
dp,B
jp,W
lq,B
po,W
qo,B
pq,W
op,B
oq,W
qq,B
np,W
jr,B
lp,W
ip,B
io,W
hp,B
jq,W
ir,B
ho,W
go,B
kr,W
jo,B
jn,W
ko,B
lr,W
gn,B
hm,W
gm,B
hl,W
gl,B
hk,W
ed,B
cg,W
cc,B
bc,W
dd,B
ce,W
bb,B
cb,W
dc,B
ab,W
df,B
cf,W
ic,B
gr,W
gp,B
iq,W
nc,B
qf,W
pb,B
qc,W
qh,B
kc,W
ne,B
ph,W
qi,B
pi,W
pj,B
qg,W
ke,B
jd,W
if,B
md,W
nd,B
je,W
jf,B
hd,W
hc,B
he,W
kf,B
mc,W
of,B
og,W
lb,B
mb,W
kb,B
jb,W
jc,B
kd,W
ng,B
gc,W
gb,B
nb,W
oc,B
qb,W
lo,B
mp,W
jl,B
km,W
gg,B
hb,W
ib,B
fb,W
ha,B
fd,W
ff,B
fa,W
ga,B
dg,W
eg,B
qj,W
rj,B
qk,W
rk,B
ql,W
rl,B
nh,W
ci,B
di,W
dj,B
ei,W
cj,B
mg,W
me,B
ih,W
hf,B
db,W
kl,B
lm,W
ki,B
kh,W
lh,B
ji,W
kj,B
lg,W
kg,B
jh,W
gi,B
li,W
lj,B
mi,W
ij,B
hj,W
hi,B
jj,W
ik,B
hn,W
ii,B
ll,W
dh,B
qr,W
eb,B
ea,W
ec,B
fc,W
ee,B
ba,W
rr,B
rq,W
qp,B
rs,W
rg,B
er,W
rf,B
re,W
se,B
rh,W
ri,B
sd,W
ok,B
cr,W
dr,B
ds,W
br,B
om,W
pl,B
ch,W
eh,B
cq,W
bq,B
bi,W
bj,B
ah,W
nn,B
nm,W
oo,B
mn,W
aj,B
sf,W
sh,B
kk,W
