Move,Player
qd,B
pp,W
dc,B
cp,W
eq,B
ce,W
di,B
gc,W
ed,B
jc,W
cd,B
oc,W
ld,B
pe,W
pd,B
od,W
oe,B
pf,W
ne,B
qb,W
rf,B
qg,W
rb,B
pb,W
jd,B
kc,W
lc,B
rc,W
kd,B
id,W
hd,B
ie,W
ic,B
hc,W
ib,B
ge,W
rd,B
ra,W
qi,B
rg,W
oh,B
ri,W
rj,B
qj,W
qk,B
pj,W
rh,B
pi,W
si,B
qh,W
ri,B
ph,W
sg,B
qm,W
pk,B
nj,W
rl,B
ok,W
pm,B
ol,W
qn,B
iq,W
cm,B
do,W
cr,B
fp,W
fq,B
gp,W
gq,B
hp,W
em,B
br,W
cq,B
bq,W
hr,B
cs,W
ir,B
jr,W
ep,B
eo,W
dr,B
dl,W
dm,B
cg,W
ci,B
de,W
bd,B
ff,W
bo,B
bn,W
cn,B
co,W
bm,B
bp,W
hf,B
if,W
hh,B
he,W
nq,B
pn,W
om,B
rn,W
qo,B
rm,W
ro,B
po,W
ql,B
nm,W
on,B
np,W
qq,B
nn,W
pl,B
pq,W
qr,B
mq,W
an,B
fn,W
gl,B
eb,W
db,B
hj,W
il,B
fj,W
fd,B
ek,W
el,B
gd,W
nb,B
me,W
ob,B
md,W
kf,B
mc,W
mb,B
mf,W
lg,B
mg,W
eh,B
fh,W
eg,B
ef,W
lh,B
ei,W
mh,B
og,W
pr,B
nr,W
kr,B
jq,W
js,B
ec,W
dd,B
be,W
hb,B
gb,W
bb,B
is,W
hs,B
bj,W
ck,B
bi,W
dk,B
jl,W
im,B
jh,W
gi,B
gh,W
ch,B
bh,W
gj,B
hi,W
gk,B
fi,W
kq,B
kp,W
jj,B
jm,W
in,B
ji,W
jp,B
jo,W
lp,B
ko,W
lq,B
mp,W
lo,B
ln,W
io,B
ip,W
mo,B
no,W
mn,B
lm,W
lj,B
dg,W
nh,B
dh,W
bk,B
mm,W
ds,B
lr,W
ks,B
ls,W
is,B
or,W
ng,B
nf,W
jg,B
ig,W
sd,B
sc,W
qe,B
