Move,Player
pd,B
dd,W
qp,B
dq,W
nq,B
qf,W
qi,B
nd,W
qe,B
pf,W
oe,B
qc,W
pc,B
re,W
qd,B
rd,W
rc,B
nf,W
rg,B
rf,W
ne,B
me,W
of,B
qb,W
rb,B
pb,W
ob,B
og,W
od,B
pi,W
qj,B
ng,W
md,B
nc,W
qa,B
ld,W
do,B
cm,W
cq,B
gq,W
fc,B
ec,W
fd,B
df,W
id,B
lf,W
pm,B
cr,W
em,B
dk,W
hp,B
gp,W
hn,B
ho,W
io,B
go,W
in,B
fm,W
el,B
jq,W
di,B
ej,W
ei,B
fj,W
fl,B
fg,W
gh,B
gk,W
ck,B
cj,W
dj,B
bk,W
fi,B
cl,W
fn,B
hf,W
ek,B
hj,W
ci,B
bi,W
bh,B
dn,W
cg,B
cf,W
hi,B
ij,W
eo,B
co,W
cp,B
dp,W
bo,B
cn,W
br,B
dr,W
bs,B
bn,W
ao,B
hl,W
gm,B
ai,W
bf,B
be,W
bd,B
ae,W
ee,B
cd,W
gg,B
gf,W
ff,B
ef,W
fe,B
ie,W
eg,B
pj,W
pk,B
ok,W
qh,B
pl,W
qk,B
ol,W
ql,B
dg,W
fh,B
hd,W
hc,B
ic,W
ib,B
jd,W
eb,B
db,W
gb,B
ph,W
da,B
ca,W
ea,B
cb,W
om,B
qq,W
pq,B
pr,W
qr,B
oq,W
rq,B
mq,W
nr,B
np,W
mp,B
lp,W
mo,B
lo,W
lq,B
kq,W
km,B
lr,W
no,B
op,W
or,B
bq,W
bp,B
mn,W
kk,B
ji,W
iq,B
ir,W
hr,B
hq,W
ip,B
gr,W
ln,B
aq,W
jr,B
hs,W
ar,B
nm,W
oo,B
jl,W
ko,B
lm,W
kn,B
kl,W
ll,B
mm,W
jm,B
jb,W
lk,B
nj,W
ii,B
jj,W
jh,B
kh,W
ih,B
li,W
il,B
jk,W
dl,B
an,W
ap,B
ck,W
gl,B
en,W
mr,B
lq,W
gj,B
gi,W
nl,B
ml,W
gj,B
qm,W
pp,B
gi,W
mk,B
nk,W
gj,B
bq,W
aq,B
gi,W
nn,B
nl,W
gj,B
pn,W
on,B
gi,W
ks,B
kr,W
gj,B
qg,W
fk,B
rh,W
ri,B
sg,W
