Move,Player
pd,B
dd,W
qp,B
dq,W
nq,B
qf,W
nc,B
rd,W
fc,B
cf,W
qh,B
qc,W
qe,B
re,W
pf,B
pg,W
qg,B
rf,W
og,B
hc,W
do,B
gq,W
pj,B
cm,W
ge,B
jd,W
de,B
ce,W
dc,B
ed,W
ec,B
cc,W
fd,B
cd,W
ie,B
je,W
jf,B
kf,W
kg,B
if,W
jg,B
he,W
hf,B
id,W
hg,B
lc,W
hp,B
hq,W
ip,B
gp,W
hn,B
no,W
pp,B
ol,W
on,B
mm,W
nl,B
oj,W
nm,B
ph,W
oi,B
of,W
pi,B
pe,W
ng,B
hl,W
iq,B
go,W
il,B
ik,W
im,B
hj,W
cq,B
cr,W
jk,B
jj,W
kj,B
hm,W
in,B
gn,W
br,B
cp,W
bq,B
dr,W
cn,B
bm,W
dm,B
ck,W
dk,B
dj,W
dp,B
bp,W
ek,B
cj,W
gk,B
fi,W
hk,B
gf,W
fg,B
fe,W
bo,B
bs,W
gg,B
gd,W
me,B
mf,W
lf,B
nf,W
ke,B
mg,W
mi,B
ld,W
le,B
en,W
dn,B
fj,W
gm,B
ij,W
eq,B
er,W
ih,B
hr,W
dg,B
dh,W
ir,B
is,W
js,B
fk,W
fl,B
kk,W
jl,B
ki,W
lj,B
gj,W
gl,B
mh,W
lh,B
ni,W
