Move,Player
pd,B
dd,W
pq,B
dp,W
fq,B
cn,W
pk,B
nc,W
qf,B
kd,W
jp,B
po,W
np,B
no,W
mo,B
qq,W
qr,B
qp,W
rr,B
op,W
oq,B
mp,W
nq,B
nn,W
lo,B
qm,W
rl,B
ql,W
qk,B
rm,W
fc,B
ec,W
fd,B
df,W
ic,B
jb,W
oc,B
nd,W
jc,B
kc,W
ib,B
ip,W
io,B
hp,W
do,B
cp,W
ho,B
gp,W
ep,B
go,W
eo,B
co,W
gn,B
fn,W
fo,B
fm,W
jo,B
hr,W
iq,B
ir,W
jq,B
gr,W
fr,B
jr,W
kr,B
dr,W
gs,B
dn,W
hq,B
gq,W
hs,B
pe,W
qe,B
qc,W
od,B
qd,W
oe,B
pf,W
pg,B
of,W
ne,B
og,W
qg,B
oh,W
pb,B
qi,W
pi,B
ph,W
qh,B
ri,W
rh,B
sl,W
rk,B
oi,W
pj,B
re,W
rf,B
lf,W
nb,B
mb,W
me,B
na,W
ob,B
mg,W
mc,B
lc,W
le,B
ke,W
kf,B
jf,W
kg,B
ie,W
mh,B
lh,W
lg,B
mi,W
kh,B
nh,W
mf,B
ki,W
ih,B
gf,W
ji,B
kj,W
ff,B
fg,W
ef,B
eg,W
gg,B
ge,W
fe,B
hg,W
dg,B
de,W
gh,B
eh,W
hf,B
hd,W
dc,B
eb,W
fb,B
ig,W
fi,B
kb,W
ed,B
cc,W
db,B
cb,W
ea,B
dh,W
ej,B
se,W
sg,B
qb,W
cj,B
ci,W
bj,B
gj,W
hh,B
fj,W
cg,B
bg,W
gm,B
en,W
js,B
ei,W
fl,B
gl,W
hl,B
gk,W
om,B
jj,W
ml,B
rc,W
ij,B
ik,W
jk,B
hm,W
hn,B
hj,W
ii,B
el,W
nj,B
nf,W
lj,B
li,W
