Move,Player
qd,B
pp,W
dc,B
cp,W
cf,B
od,W
oc,B
nc,W
pc,B
md,W
qf,B
ic,W
gc,B
dd,W
ed,B
de,W
cc,B
dj,W
ep,B
eq,W
fq,B
dq,W
gp,B
dn,W
nq,B
kp,W
qn,B
no,W
qq,B
pq,W
pr,B
qp,W
rr,B
rq,W
qr,B
pm,W
ql,B
ok,W
pn,B
on,W
om,B
nm,W
ol,B
pl,W
nl,B
pk,W
ro,B
rp,W
oo,B
nn,W
op,B
oq,W
or,B
np,W
po,B
mq,W
nr,B
qm,W
rm,B
rl,W
rn,B
sm,W
so,B
ml,W
nk,B
qi,W
nj,B
gn,W
ip,B
in,W
jo,B
km,W
ko,B
lp,W
jq,B
sp,W
sr,B
sl,W
sq,B
lj,W
dh,B
pe,W
ne,B
qe,W
nd,B
mc,W
pf,B
rf,W
oe,B
re,W
pd,B
qg,W
pg,B
ph,W
rg,B
qh,W
ng,B
rd,W
rc,B
ie,W
fi,B
fg,W
di,B
ej,W
fh,B
hg,W
bj,B
hq,W
fr,B
hp,W
ho,B
io,W
hn,B
jp,W
iq,B
hr,W
jr,B
hm,W
go,B
gm,W
en,B
em,W
eo,B
cm,W
oh,B
mh,W
oj,B
pj,W
qk,B
oi,W
nh,B
of,W
og,B
ni,W
mi,B
pi,W
mg,B
lh,W
rk,B
ee,W
fd,B
dg,W
cg,B
cj,W
bi,B
be,W
bl,B
hb,W
hd,B
eg,W
id,B
jd,W
je,B
kd,W
if,B
ig,W
bd,B
er,W
lr,B
ce,W
bf,B
bm,W
kh,B
li,W
jg,B
ii,W
ji,B
ij,W
cl,B
dl,W
gb,B
ae,W
af,B
am,W
jb,B
ib,W
jj,B
jk,W
ih,B
hf,W
im,B
jn,W
he,B
hi,W
kb,B
lb,W
nb,B
mb,W
oa,B
bk,W
kc,B
le,W
ma,B
lg,W
la,B
ci,W
bh,B
jc,W
ch,B
aj,W
ai,B
ak,W
ag,B
kf,W
jf,B
rj,W
