Move,Player
pd,B
dd,W
qp,B
dq,W
nq,B
qf,W
ph,B
qc,W
qd,B
pc,W
od,B
rd,W
re,B
rc,W
qe,B
nc,W
co,B
gq,W
cf,B
di,W
ck,B
cm,W
fd,B
ce,W
df,B
ee,W
ci,B
ch,W
dh,B
eh,W
dg,B
cj,W
bi,B
dj,W
bj,B
dk,W
cl,B
dl,W
bm,B
bn,W
cn,B
dm,W
bl,B
cp,W
bo,B
hd,W
cc,B
dc,W
be,B
bd,W
ff,B
bf,W
bg,B
ae,W
fe,B
qn,W
qk,B
of,W
nd,B
mc,W
qg,B
oh,W
pi,B
ql,W
pl,B
pm,W
rl,B
pp,W
pq,B
qq,W
op,B
po,W
rq,B
oo,W
no,B
nn,W
mo,B
rm,W
qr,B
ol,W
pk,B
mn,W
lo,B
jq,W
ip,B
jp,W
ep,B
eq,W
gp,B
io,W
hq,B
fp,W
fo,B
fq,W
ho,B
hr,W
gk,B
gh,W
fb,B
cb,W
hf,B
ih,W
jf,B
kh,W
hi,B
hh,W
fi,B
fh,W
in,B
jo,W
fm,B
en,W
eo,B
gi,W
fj,B
ei,W
kc,B
kd,W
jd,B
jc,W
ic,B
jb,W
ld,B
ke,W
lc,B
je,W
id,B
ie,W
hb,B
he,W
le,B
gc,W
gb,B
fc,W
eb,B
lf,W
mf,B
mg,W
qm,B
bp,W
ik,B
ql,W
lb,B
oc,W
qm,B
kk,W
dn,B
ql,W
oa,B
mb,W
ma,B
na,W
nb,B
ob,W
qm,B
na,W
me,B
la,W
ka,B
ng,W
om,B
ql,W
db,B
ca,W
qm,B
on,W
pn,B
rf,W
pm,B
qo,W
ap,B
rp,W
kr,B
qq,W
rr,B
aq,W
ao,B
br,W
ml,B
ln,W
mi,B
mk,W
mj,B
lk,W
nk,B
pg,W
lg,B
kf,W
lh,B
se,W
ki,B
jn,W
km,B
kn,W
ec,B
ef,W
kg,B
if,W
jg,B
gf,W
ed,B
eg,W
im,B
jm,W
jl,B
kl,W
jr,B
iq,W
hp,B
ir,W
rg,B
oi,W
sg,B
sf,W
pj,B
hn,W
go,B
de,W
cg,B
ag,W
bh,B
lq,W
lr,B
hl,W
il,B
hk,W
hm,B
gl,W
fl,B
gj,W
fk,B
hj,W
kq,B
gm,W
gn,B
em,W
fn,B
ij,W
jh,B
nj,W
oj,B
ni,W
lj,B
jk,W
hn,B
ma,W
kb,B
