Move,Player
qd,B
pp,W
dc,B
cp,W
eq,B
ce,W
cd,B
de,W
fd,B
ep,W
fp,B
eo,W
dq,B
cq,W
fo,B
fn,W
hq,B
ei,W
cm,B
hp,W
en,B
em,W
dp,B
dn,W
cn,B
co,W
do,B
cr,W
bo,B
bp,W
bn,B
gq,W
iq,B
gr,W
gn,B
gm,W
hn,B
ip,W
dr,B
br,W
en,B
eo,W
hm,B
dk,W
bk,B
cj,W
bj,B
bi,W
dm,B
en,W
el,B
gl,W
hl,B
gk,W
aq,B
hk,W
jp,B
jo,W
kp,B
gp,W
go,B
in,W
jl,B
mp,W
lp,B
jm,W
km,B
kn,W
im,B
ap,W
jn,B
ck,W
bl,B
am,W
mq,B
jm,W
lm,B
ik,W
bh,B
ci,W
ai,B
cs,W
ar,B
ln,W
jn,B
ec,W
io,B
ed,W
as,B
aj,W
ak,B
bf,W
eb,B
fb,W
cb,B
ea,W
db,B
fc,W
bd,B
od,W
mc,B
ob,W
me,B
pf,W
rf,B
qb,W
qh,B
qn,W
jc,B
nq,W
mr,B
kr,W
lr,B
qj,W
nc,B
pd,W
qc,B
rg,W
qf,B
qg,W
pg,B
rh,W
ph,B
ri,W
of,B
pe,W
rb,B
ld,W
lc,B
pc,W
qa,B
pa,W
pb,B
cl,W
bm,B
qb,W
ra,B
sd,W
qe,B
og,W
ng,B
rc,W
pb,B
jq,W
jr,B
qb,W
rd,B
sf,W
pb,B
kq,W
ks,B
qb,W
sc,B
se,W
pb,B
ir,W
lq,B
qb,W
sg,B
sh,W
pb,B
oh,W
oi,B
qb,W
fm,B
fl,W
pb,B
nh,W
mh,B
qb,W
ep,B
fm,W
pb,B
ni,W
nj,B
qb,W
bg,B
cg,W
pb,B
mi,W
li,B
qb,W
af,B
ae,W
pb,B
mj,W
mk,B
qb,W
be,B
ag,W
pb,B
ad,W
oa,B
bc,W
ds,B
ch,W
ao,B
pl,W
lj,B
