Move,Player
pd,B
dd,W
qp,B
dp,W
np,B
fq,W
fc,B
cf,W
nc,B
qj,W
qh,B
hc,W
ql,B
lq,W
cl,B
cj,W
bo,B
co,W
bp,B
cm,W
cp,B
bm,W
dq,B
ep,W
do,B
dr,W
cr,B
er,W
cn,B
dm,W
en,B
fl,W
gn,B
ip,W
dc,B
cc,W
cb,B
ec,W
db,B
ed,W
cd,B
bc,W
bd,B
bb,W
ba,B
eb,W
ac,B
qf,W
qe,B
pf,W
pi,B
ne,W
ld,B
le,W
ke,B
lf,W
pj,B
kd,W
kc,B
jd,W
jc,B
id,W
md,B
rh,W
ri,B
rg,W
re,B
od,W
oc,B
pe,W
qd,B
rj,W
qi,B
ki,W
jj,B
ji,W
ij,B
kj,W
io,B
ho,W
hn,B
jo,W
in,B
si,W
qk,B
pp,W
pq,B
oq,W
op,B
po,W
qq,B
nq,W
mp,B
mq,W
nm,B
qo,W
or,B
nr,W
pr,B
pm,W
ol,B
rn,W
sl,B
rp,W
rq,B
sr,W
sp,B
so,W
ro,B
jk,W
lp,B
kq,W
ik,B
rp,W
sq,B
rr,W
ro,B
il,W
jl,B
kk,W
hl,B
rp,W
ng,B
me,W
ro,B
da,W
ab,B
rp,W
os,B
pl,W
pk,B
ns,W
ro,B
nn,W
sn,B
mn,W
ko,B
lm,W
jp,B
jq,W
jn,B
hi,W
gj,B
gi,W
fj,B
fi,W
dj,B
hj,W
hp,B
iq,W
hk,B
ei,W
ck,B
ej,W
ek,B
di,W
el,B
em,W
bj,B
eo,W
dn,B
dk,W
dl,B
fk,W
fm,B
bk,W
dj,B
sm,W
rm,B
dk,W
go,B
gm,W
fn,B
bl,W
gr,B
hr,W
gq,B
lc,W
lb,B
bf,W
ib,B
hb,W
on,B
