Move,Player
dq,B
cd,W
qp,B
pd,W
co,B
op,W
oq,B
nq,W
pq,B
mp,W
qn,B
eq,W
ep,B
fq,W
dr,B
fp,W
lq,B
mr,W
lp,B
lo,W
ko,B
kn,W
jo,B
ln,W
lr,B
om,W
eo,B
jq,W
jp,B
hq,W
ho,B
gn,W
mo,B
or,W
go,B
fo,W
fn,B
hn,W
in,B
im,W
hm,B
gm,W
jm,B
hl,W
jn,B
mn,W
jr,B
ip,W
io,B
ir,W
kq,B
js,W
iq,B
el,W
en,B
jq,W
kr,B
po,W
jl,B
qo,W
ro,B
rn,W
rm,B
rp,W
sn,B
rq,W
gk,B
gl,W
fk,B
hk,W
hj,B
ij,W
ik,B
ek,W
hi,B
fl,W
jj,B
ii,W
hh,B
ji,W
ei,B
kj,W
ci,B
jk,W
il,B
kl,W
iq,B
cj,W
dj,B
jq,W
gr,B
gq,W
iq,B
ej,W
fi,B
jq,W
fr,B
mq,W
ks,B
dk,W
di,B
cl,W
bi,B
er,W
es,B
is,W
iq,B
dm,W
bk,B
jq,W
fs,B
cn,W
bo,B
ck,W
bl,B
ms,W
iq,B
