Move,Player
dp,B
dd,W
pq,B
qd,W
qo,B
oc,W
kp,B
cn,W
fp,B
cq,W
cp,B
bp,W
bo,B
bq,W
co,B
er,W
fr,B
eq,W
fq,B
bn,W
an,B
cj,W
ep,B
pj,W
cf,B
ce,W
df,B
fd,W
ei,B
ch,W
dh,B
ek,W
cl,B
bl,W
ck,B
bk,W
ci,B
dj,W
bi,B
em,W
di,B
bf,W
bj,B
cm,W
bg,B
qm,W
hc,B
eb,W
kd,B
dq,W
on,B
oq,W
op,B
nq,W
pr,B
no,W
oo,B
iq,W
ip,B
jq,W
kq,B
jp,W
jo,B
kr,W
lr,B
lq,W
lp,B
mr,W
mq,B
ls,W
io,B
lq,W
dn,B
dm,W
lr,B
jd,W
lq,B
kc,W
lc,B
jc,W
ld,B
jf,W
lf,B
nf,W
lh,B
ie,W
qh,B
ko,W
lo,B
qi,W
qe,B
pe,W
qf,B
rd,W
pf,B
oe,W
oi,B
pi,W
ph,B
mg,W
lg,B
oh,W
ri,B
rj,W
rg,B
si,W
sh,B
rh,W
og,B
nh,W
ri,B
kn,W
sj,B
ln,W
np,B
mn,W
nn,B
sk,W
oj,B
pk,W
ok,B
si,W
pl,B
rh,W
of,B
ng,W
ri,B
mo,W
mp,B
rh,W
ne,B
ni,W
ri,B
mj,W
sj,B
kj,W
jg,B
si,W
lk,B
ol,W
nl,B
ji,W
ig,B
rh,W
re,B
ql,W
om,B
me,W
nd,B
nc,W
md,B
lj,W
he,B
hf,W
if,B
sf,W
ri,B
se,W
qk,B
rh,W
nj,B
mi,W
ri,B
qj,W
sj,B
rk,W
rn,B
rm,W
hd,B
sg,W
mb,B
gb,W
pc,B
pd,W
pb,B
ob,W
rb,B
od,W
oa,B
na,W
pa,B
nb,W
ma,B
si,W
rh,B
sd,W
qc,B
qg,W
rc,B
rf,W
hb,B
im,W
jn,B
