Move,Player
qd,B
qp,W
cc,B
cp,W
op,B
oq,W
nq,B
pq,W
fp,B
dn,W
np,B
qn,W
jq,B
oc,W
jc,B
pf,W
qf,B
pe,W
qe,B
pg,W
qh,B
dd,W
dc,B
fd,W
ed,B
ee,W
ec,B
fe,W
cf,B
fc,W
mc,B
kd,W
kc,B
md,W
jd,B
ld,W
lc,B
qc,W
rc,B
pd,W
qb,B
je,W
ie,B
if,W
jf,B
ke,W
hf,B
ig,W
hd,B
hg,W
gf,B
ce,W
be,B
df,W
cd,B
gg,W
de,B
ff,W
hc,B
cg,W
bg,B
ch,W
fm,B
jp,W
iq,B
il,W
dq,B
cq,W
dm,B
cm,W
cl,B
cn,W
kn,B
ho,W
kp,B
dl,W
bh,B
ci,W
gn,B
hn,W
hp,B
em,W
cr,B
br,W
gl,B
hm,W
gm,B
ll,W
mk,B
lk,W
mj,B
er,W
fq,B
ml,W
ok,B
qg,W
rg,B
pc,W
dr,B
rh,W
rf,B
qi,W
nl,B
sg,W
rb,B
se,W
sf,B
lj,W
mi,B
eq,W
ep,B
dp,W
fr,B
cs,W
es,B
bi,W
li,B
ki,W
kh,B
jh,W
kg,B
ph,W
sh,B
mg,W
mf,B
lf,W
lg,B
nf,W
or,B
pr,W
nr,B
hk,W
gk,B
pl,W
om,B
si,W
rd,B
pk,W
pj,B
qj,W
ps,B
qs,W
pp,B
qq,W
pn,B
mm,W
fh,B
gj,W
fj,B
gi,W
fi,B
fg,W
jm,B
im,W
ek,B
dk,W
gh,B
hh,W
mn,B
ln,W
kj,B
ji,W
qm,B
pm,W
jk,B
on,W
nm,B
jl,W
kl,B
mo,W
nn,B
ko,W
kk,B
lm,W
km,B
lo,W
jo,B
jn,W
in,B
io,W
ip,B
jn,W
qo,B
po,W
in,B
go,W
fo,B
jn,W
oo,B
jp,W
pn,B
rr,W
jo,B
ik,W
rp,B
rq,W
rl,B
gb,W
hb,B
nb,W
mb,B
eb,W
db,B
rk,W
in,B
jj,W
rn,B
oj,W
nc,B
ob,W
dj,B
cj,W
di,B
sp,W
ro,B
nh,W
oi,B
pi,W
ni,B
sl,W
sm,B
sk,W
ql,B
lp,W
lq,B
ha,W
ia,B
ga,W
ma,B
ib,W
ja,B
bs,W
mh,B
me,W
oh,B
ng,W
nd,B
da,W
ca,B
ea,W
el,B
en,W
qk,B
rj,W
os,B
gp,W
gq,B
jn,W
jp,B
mp,W
mq,B
eh,W
dh,B
dg,W
ei,B
ah,W
ag,B
ai,W
eo,B
do,W
so,B
sq,W
kf,B
eg,W
gc,B
fb,W
pa,B
pb,W
sg,B
og,W
nk,B
ne,W
od,B
oe,W
no,B
jg,W
lh,B
oa,W
qa,B
pj,W
ds,B
gd,W
he,B
fn,W
ol,B
na,W
nj,B
ge,W
jb,B
hl,W
