Move,Player
dq,B
cd,W
pp,B
pd,W
co,B
ec,W
qf,B
nc,W
pj,B
nq,W
qn,B
pr,W
lq,B
qq,W
oq,B
or,W
np,B
mp,W
mq,B
nr,W
mo,B
dj,W
jp,B
og,W
ch,B
dn,W
cn,B
dm,W
cl,B
dl,W
ck,B
dk,W
cj,B
cm,W
bm,B
bn,W
bo,B
ci,W
di,B
bi,W
bl,B
bh,W
ei,B
cg,W
fj,B
gl,W
fl,B
fm,W
gm,B
gn,W
hm,B
fk,W
gk,B
el,W
hl,B
gj,W
fl,B
fi,W
ej,B
gl,W
hk,B
fh,W
nd,B
md,W
me,B
ne,W
gi,B
hj,W
gh,B
ij,W
eg,B
fg,W
ff,B
gg,W
dg,B
ef,W
df,B
ee,W
de,B
ed,W
bf,B
bg,W
be,B
dh,W
eh,B
bd,W
bj,B
dd,W
cf,B
ek,W
ag,B
ae,W
ai,B
ce,W
ch,B
hn,W
