Move,Player
dq,B
cd,W
qp,B
pd,W
co,B
op,W
oq,B
nq,W
pq,B
mp,W
nc,B
qf,W
qn,B
iq,W
pb,B
qc,W
kc,B
ec,W
gq,B
dr,W
cq,B
io,W
di,B
eq,W
ep,B
fq,W
fp,B
gr,W
fr,B
er,W
hr,B
fs,W
hq,B
ir,W
hs,B
cr,W
hn,B
ek,W
ck,B
ei,W
dh,B
em,W
ho,B
dp,W
do,B
bq,W
cp,B
eh,W
eg,B
dj,W
cj,B
dg,W
cg,B
df,W
fg,B
cf,W
bh,B
bg,W
ch,B
gh,W
gg,B
hg,W
hf,B
hh,W
ge,B
gc,W
jf,B
kh,W
fh,B
fi,W
ii,B
hj,W
jh,B
jg,W
ig,B
ih,W
kg,B
ji,W
dc,B
ed,W
cc,B
jg,W
dd,B
if,W
ee,B
de,W
bf,B
be,W
ag,B
he,W
ef,B
ql,W
ne,B
ng,W
ko,B
kq,W
pl,B
pk,W
pm,B
ok,W
qk,B
qj,W
rk,B
rl,W
rj,B
ri,W
qi,B
sk,W
pj,B
sj,W
qj,B
rh,W
qh,B
qg,W
rm,B
rf,W
ic,B
gf,W
fe,B
db,W
cb,B
hd,W
mg,B
md,W
nd,B
le,W
me,B
lf,W
nh,B
mf,W
nj,B
nk,W
mk,B
oj,W
oi,B
ph,W
pi,B
mj,W
ni,B
nl,W
ml,B
nm,W
lj,B
kk,W
mm,B
nn,W
km,B
in,W
mn,B
mo,W
im,B
jn,W
jm,B
hm,W
kn,B
hp,W
gp,B
ip,W
kj,B
jk,W
lk,B
jb,W
kb,B
cm,W
bp,B
