Move,Player
dq,B
cd,W
qp,B
pd,W
ed,B
ec,W
dd,B
dc,W
ce,B
fc,W
fd,B
gd,W
cc,B
bd,W
cb,B
bc,W
gc,B
hc,W
bb,B
be,W
gb,B
fb,W
hb,B
db,W
cf,B
hd,W
da,B
ea,W
bf,B
ib,W
ac,B
op,W
qf,B
nd,W
oq,B
pp,W
pq,B
qo,W
nq,B
qe,W
rp,B
pf,W
pk,B
on,W
qc,B
rd,W
pg,B
qg,W
oc,B
nc,W
nb,B
mb,W
of,B
rf,W
ob,B
od,W
rc,B
nk,W
pi,B
co,W
nl,B
ol,W
ok,B
pl,W
ql,B
qm,W
rm,B
ml,W
nm,B
nj,W
rk,B
qj,W
qk,B
mn,W
cl,B
ep,W
eq,B
fp,W
gq,B
ek,W
dm,B
cq,W
dp,B
do,W
cp,B
fq,W
fr,B
bp,W
bq,B
gr,W
er,B
hq,W
lm,B
mm,W
gp,B
en,W
go,B
em,W
bo,B
ir,W
fn,B
eo,W
ip,B
kq,W
im,B
bn,W
ap,B
jo,W
io,B
jn,W
gk,B
dl,W
bm,B
gl,W
hk,B
ck,W
fl,B
fm,W
gm,B
cn,W
lb,B
ma,W
jb,B
jc,W
qn,B
lc,W
pc,B
pn,W
pm,B
om,W
bk,B
cj,W
fk,B
cm,W
bl,B
el,W
lr,B
kr,W
bj,B
ei,W
ci,B
di,W
ro,B
ch,W
bi,B
sc,W
sb,B
sd,W
ra,B
ph,W
lq,B
jm,W
jl,B
in,W
hn,B
il,W
ik,B
hm,W
hl,B
im,W
dj,B
dk,W
fj,B
ej,W
gs,B
hr,W
jg,B
hp,W
ho,B
kl,W
jk,B
ji,W
kk,B
ll,W
ki,B
jh,W
kh,B
hh,W
lo,B
ln,W
oh,B
og,W
ng,B
mi,W
lg,B
kj,W
lj,B
jj,W
gh,B
ig,W
li,B
lk,W
gg,B
if,W
gf,B
mh,W
pg,B
qh,W
jd,B
ge,W
ie,B
jf,W
kc,B
ic,W
ld,B
mc,W
hf,B
ke,W
kd,B
de,W
kf,B
kg,W
lf,B
lh,W
jg,B
je,W
he,B
kg,W
jp,B
kp,W
jg,B
le,W
me,B
kg,W
ko,B
mj,W
lp,B
fe,W
ae,B
ee,W
dg,B
dh,W
eg,B
fo,W
gn,B
oi,W
id,B
md,W
oj,B
ni,W
bh,B
cg,W
df,B
ja,W
ad,B
dd,W
po,B
oo,W
ca,B
rb,W
qb,B
kb,W
ri,B
qi,W
rj,B
bg,W
ag,B
ab,W
aa,B
hi,W
gi,B
an,W
rh,B
pj,W
rg,B
sg,W
sh,B
sf,W
ij,B
ao,W
bp,B
am,W
kn,B
km,W
al,B
na,W
ii,B
ih,W
fi,B
oa,W
pa,B
mp,W
mo,B
np,W
mq,B
ff,W
fg,B
hj,W
qm,B
eh,W
qo,B
nn,W
no,B
gj,W
fh,B
