Move,Player
dq,B
cd,W
qp,B
pd,W
cn,B
op,W
oq,B
nq,W
pq,B
mp,W
qn,B
iq,W
gq,B
io,W
nc,B
kd,W
pf,B
nd,W
qc,B
qd,W
md,B
od,W
ld,B
kc,W
ob,B
qb,W
mf,B
rf,W
kf,B
ec,W
if,B
hd,W
ge,B
gd,W
ce,B
cg,W
ci,B
de,W
go,B
cl,W
ei,B
co,W
bo,B
dn,W
cp,B
do,W
bn,B
gn,W
fn,B
fo,W
gm,B
hn,W
fm,B
fp,W
gp,B
dm,W
fq,B
dp,W
cq,B
dj,W
di,B
ej,W
fj,B
fk,W
el,B
cj,W
gk,B
bi,W
bh,B
bk,W
ai,B
bj,W
ch,B
gj,W
fi,B
gl,W
hk,B
hl,W
hm,B
il,W
in,B
ho,W
fl,B
ek,W
im,B
jl,W
jo,B
jp,W
ip,B
hp,W
hq,B
ip,W
kp,B
kq,W
ir,B
jq,W
kn,B
hj,W
lq,B
lp,W
ko,B
lr,W
kr,B
mq,W
jr,B
lq,W
mn,B
nn,W
nm,B
on,W
om,B
pm,W
kl,B
jm,W
jn,B
jj,W
pn,B
mo,W
dl,B
cm,W
oo,B
ln,W
km,B
mm,W
ml,B
nl,W
ol,B
nk,W
mk,B
nj,W
pl,B
mj,W
kk,B
kj,W
lm,B
mn,W
lk,B
or,W
pr,B
nr,W
lj,B
li,W
mi,B
ni,W
mh,B
ki,W
ph,B
pj,W
qj,B
oh,W
pi,B
og,W
of,B
ng,W
nf,B
mg,W
lh,B
lg,W
kh,B
kg,W
ji,B
jk,W
jg,B
dk,W
