Move,Player
qd,B
pp,W
cd,B
cp,W
od,B
ed,W
ec,B
fc,W
dc,B
gd,W
hc,B
gb,W
jd,B
ce,W
dd,B
de,W
ee,B
fd,W
ef,B
be,W
bd,B
ch,W
gf,B
he,W
dh,B
ci,W
di,B
cb,W
db,B
dj,W
cj,B
cg,W
bj,B
dk,W
hf,B
ie,W
cl,B
eg,W
dg,B
df,W
fg,B
bf,W
fi,B
ab,W
ad,B
ba,W
ag,B
ah,W
fb,B
fa,W
ea,B
eb,W
bh,B
bi,W
fb,B
ga,W
ai,B
af,W
dl,B
eb,W
eq,B
bg,W
cr,B
eo,W
el,B
fp,W
fq,B
gp,W
hr,B
ip,W
fb,B
gc,W
pj,B
qn,W
kf,B
je,W
ke,B
kd,W
kc,B
ld,W
jb,B
mc,W
mb,B
nb,W
lb,B
pc,W
oc,B
ob,W
qc,B
nc,W
hb,B
ig,W
me,B
jg,W
pd,B
pi,W
oj,B
qj,W
qk,B
qi,W
pl,B
oi,W
nj,B
mf,W
le,B
ne,W
nd,B
lh,W
pr,B
om,W
nq,B
ol,W
mk,B
mm,W
kk,B
qq,W
kq,B
of,W
ng,B
nh,W
og,B
ik,W
ki,B
mg,W
nf,B
pg,W
oe,B
li,W
lj,B
jj,W
kj,B
ji,W
ll,B
rl,W
pm,B
np,W
mp,B
no,W
rk,B
oq,W
nr,B
rm,W
lm,B
ko,W
lo,B
ln,W
kn,B
lp,W
mn,B
mo,W
jo,B
ln,W
kh,B
kg,W
lo,B
id,W
jc,B
ln,W
ge,B
hd,W
lo,B
fj,W
kp,B
fk,W
cn,B
co,W
dn,B
ep,W
gm,B
br,W
dr,B
gn,W
hn,B
bs,W
gi,B
fe,W
ff,B
hg,W
fn,B
hl,W
cq,B
bq,W
bo,B
bp,W
hj,B
hi,W
ii,B
