Move,Player
dq,B
cd,W
pp,B
pd,W
co,B
nq,W
qn,B
eq,W
oq,B
np,W
iq,B
dr,W
cq,B
kq,W
fq,B
ep,W
fr,B
er,W
go,B
en,W
cm,B
el,W
fm,B
dn,W
bl,B
fl,W
gl,B
gk,W
hk,B
gm,W
hl,B
gn,W
hn,B
hm,W
im,B
fn,W
in,B
gj,W
nr,B
mr,W
or,B
hj,W
nn,B
ln,W
ll,B
mm,W
ol,B
ml,W
lk,B
mk,W
jk,B
mi,W
oj,B
qf,W
ed,B
ck,W
bk,B
gc,W
cc,B
bc,W
dc,B
be,W
fe,B
ci,W
hd,B
ic,W
hc,B
hb,W
gd,B
cn,W
bn,B
oc,W
kc,B
jd,W
kd,B
je,W
gb,B
jb,W
ha,B
ke,W
nd,B
nc,W
mc,B
le,W
md,B
ib,W
nf,B
om,W
on,B
oi,W
nj,B
mj,W
mg,B
kh,W
kg,B
jg,W
pf,B
qg,W
pg,B
ph,W
qe,B
pe,W
re,B
qh,W
qc,B
qd,W
rd,B
qb,W
rb,B
pc,W
rc,B
mb,W
lb,B
na,W
la,B
ra,W
pb,B
pa,W
qa,B
hp,W
oa,B
ip,W
jh,B
ji,W
ih,B
ki,W
ko,B
jp,W
lp,B
kn,W
jo,B
mq,W
mo,B
hq,W
lq,B
lr,W
kp,B
pm,W
pn,B
ql,W
nm,B
nl,W
rk,B
