Move,Player
dq,B
cd,W
qp,B
pd,W
co,B
op,W
oq,B
nq,W
pq,B
mp,W
qn,B
eq,W
ep,B
fq,W
dr,B
iq,W
fc,B
dc,W
jc,B
lc,W
df,B
cf,W
cg,B
dg,W
ce,B
bf,W
ef,B
be,W
ko,B
dh,W
kq,B
nm,W
io,B
go,W
lm,B
po,W
qo,B
eo,W
mk,B
nk,W
nj,B
ok,W
oj,B
pj,W
pi,B
qk,W
qi,B
mj,W
ml,B
oi,W
ni,B
oh,W
nh,B
ph,W
qh,B
ng,W
lj,B
mg,W
lh,B
qf,W
rf,B
re,W
rk,B
rl,W
pl,B
pk,W
ql,B
rj,W
nl,B
ol,W
om,B
sk,W
pm,B
rm,W
jq,B
dp,W
cp,B
do,W
cm,B
ir,W
pc,B
oc,W
qe,B
rg,W
pe,B
sf,W
od,B
qd,W
pf,B
qg,W
nc,B
ob,W
qc,B
rd,W
nb,B
nd,W
oe,B
ne,W
oa,B
mr,W
lr,B
lq,W
lp,B
lo,W
mq,B
cq,W
bq,B
lq,W
kp,B
kr,W
mq,B
kc,W
jr,B
jd,W
rc,B
ic,W
gf,B
lq,W
ks,B
no,W
on,B
fg,W
gg,B
gd,W
hd,B
hc,W
fd,B
gh,W
gc,B
hh,W
id,B
jb,W
if,B
hg,W
hf,B
kh,W
lg,B
kg,W
je,B
lf,W
li,B
ie,W
ge,B
jf,W
ff,B
cl,W
dl,B
ck,W
dk,B
bm,W
cn,B
cj,W
er,B
fr,W
hp,B
em,W
hm,B
dm,W
gk,B
ik,W
fl,B
hl,W
gm,B
ho,W
in,B
ip,W
rn,B
lb,W
pb,B
oc,W
rb,B
im,W
jl,B
il,W
jm,B
jk,W
hn,B
bn,W
ke,B
bo,W
bp,B
le,W
is,B
eb,W
de,B
fj,W
fk,B
kk,W
hr,B
hq,W
eg,B
ll,W
kl,B
lk,W
mm,B
of,W
ob,B
gb,W
fb,B
fa,W
kd,B
jc,W
di,B
ci,W
dd,B
ec,W
eh,B
ch,W
ig,B
ki,W
ih,B
kj,W
mi,B
dj,W
fi,B
hi,W
gn,B
gp,W
hj,B
ii,W
ej,B
ei,W
gj,B
pg,W
oc,B
sm,W
ao,B
es,W
cr,B
gr,W
hs,B
sn,W
so,B
ld,W
ij,B
ji,W
he,B
nn,W
ln,B
el,W
ek,B
sp,W
ro,B
or,W
pr,B
rq,W
rs,B
mh,W
mj,B
qs,W
rr,B
jn,W
km,B
kf,W
ie,B
qq,W
rp,B
fh,W
di,B
qm,W
pn,B
ei,W
dn,B
en,W
di,B
gs,W
js,B
ei,W
bl,B
bk,W
di,B
qa,W
ra,B
ei,W
cc,B
bd,W
di,B
mc,W
ei,B
ed,W
ee,B
hb,W
an,B
al,W
jp,B
sc,W
sb,B
sd,W
fo,B
fp,W
fn,B
ma,W
ap,B
am,W
mb,B
pp,W
sq,B
mn,W
kn,B
br,W
ar,B
fs,W
cs,B
ns,W
qr,B
ls,W
mq,B
