Move,Player
dp,B
dd,W
qp,B
pd,W
oq,B
qf,W
cn,B
cf,W
jc,B
pk,W
nc,B
lc,W
lb,B
iq,W
qm,B
er,W
dq,B
fq,W
kq,B
cr,W
dj,B
ec,W
ld,B
oc,W
nd,B
nb,W
mb,B
oo,W
om,B
qo,W
ro,B
pp,W
qq,B
mp,W
ko,B
mn,W
nl,B
ml,W
mk,B
ll,W
ln,B
nm,W
nn,B
mm,W
no,B
on,W
mo,B
pm,W
ol,B
pl,W
oj,B
np,W
lo,B
pq,W
qn,B
qr,W
op,B
or,W
pn,B
nq,W
po,B
op,W
lk,B
kl,W
kk,B
jl,W
io,B
jk,W
qi,B
fo,W
gp,B
hp,W
gq,B
ho,W
gr,B
jr,W
go,B
gn,W
hn,B
fp,W
hm,B
ip,W
fn,B
gm,W
gl,B
fm,W
en,B
el,W
hk,B
cl,W
dr,B
in,W
im,B
jn,W
jj,B
jm,W
ij,B
hl,W
il,B
ik,W
hl,B
jo,W
fr,B
ej,W
ei,B
fj,W
dk,B
hj,W
gj,B
hi,W
gi,B
fl,W
gk,B
fi,W
hh,B
dl,W
ce,B
de,W
bf,B
be,W
fh,B
di,W
eh,B
ci,W
rd,B
qh,W
rh,B
ri,W
qg,B
ph,W
rg,B
pg,W
rj,B
pi,W
si,B
pj,W
nj,B
re,W
qc,B
qd,W
rc,B
rf,W
pc,B
rk,W
se,B
sf,W
sg,B
of,W
qj,B
od,W
ob,B
rm,W
rn,B
rl,W
rr,B
rs,W
rq,B
gg,W
gh,B
cg,W
gc,B
mi,W
ng,B
nh,W
mg,B
sk,W
sj,B
mh,W
ki,B
pb,W
na,B
sm,W
pe,B
oe,W
og,B
pf,W
fb,B
lg,W
mf,B
gd,W
hd,B
he,W
fd,B
ge,W
fc,B
fe,W
db,B
eb,W
ea,B
cc,W
bm,B
lf,W
me,B
jh,W
lh,B
id,W
hc,B
ic,W
ib,B
jd,W
jb,B
jf,W
jg,B
ig,W
oh,B
bl,W
al,B
ak,W
am,B
bk,W
kh,B
dn,W
do,B
sd,W
qb,B
oi,W
ni,B
kg,W
bb,B
cb,W
ca,B
bc,W
dh,B
ch,W
hr,B
ir,W
kd,B
em,W
dm,B
cm,W
bn,B
dn,W
eo,B
hs,W
je,B
ie,W
ke,B
hg,W
fk,B
ek,W
ef,B
ih,W
ii,B
ff,W
kr,B
kp,W
lp,B
jp,W
gs,B
is,W
es,B
ab,W
ba,B
ok,W
nk,B
sn,W
so,B
sc,W
sb,B
se,W
