Move,Player
pd,B
dp,W
qp,B
cd,W
ec,B
df,W
cq,B
dq,W
cp,B
cn,W
co,B
do,W
bn,B
oq,W
cm,B
dn,W
cr,B
nc,W
qf,B
pg,W
pf,B
og,W
oc,B
po,W
qo,B
pn,W
qm,B
pm,W
ql,B
pl,W
nd,B
qk,W
ip,B
kq,W
fq,B
el,W
hd,B
jo,W
gn,B
cl,W
bm,B
jc,W
cc,B
bc,W
dd,B
cb,W
ce,B
dc,W
bd,B
cc,W
de,B
eb,W
fc,B
gl,W
dm,B
em,W
fo,B
ef,W
fb,B
md,W
mc,B
ie,W
me,B
ld,W
nb,B
fe,W
he,B
hf,W
gf,B
if,W
bf,B
ad,W
ge,B
gg,W
ff,B
fg,W
ee,B
im,W
mg,B
nf,W
le,B
lg,W
kg,B
lh,W
kf,B
kh,W
id,B
je,W
jd,B
qr,W
rk,B
qn,W
rn,B
rj,W
rr,B
ir,W
en,B
gr,W
fr,B
qq,W
qj,B
pk,W
rl,B
qi,W
rq,B
ke,W
kd,B
lf,W
mf,B
ei,W
ae,B
fa,W
mh,B
mi,W
ni,B
nh,W
fk,B
ek,W
ac,B
ab,W
jp,B
kp,W
li,B
mj,W
fj,B
fl,W
pp,B
op,W
ga,B
ea,W
jn,B
in,W
hl,B
hm,W
io,B
ko,W
hg,B
jg,W
hh,B
fi,W
db,B
da,W
ki,B
jh,W
ji,B
hi,W
mk,B
nj,W
gi,B
ii,W
gh,B
fh,W
hj,B
ij,W
ej,B
dj,W
di,B
gk,W
gj,B
dh,W
ci,B
hk,W
eg,B
eh,W
ch,B
dg,W
dk,B
cj,W
bj,B
ck,W
dl,B
ih,W
bk,B
ig,W
gb,B
rg,W
qs,B
pr,W
qg,B
qh,W
rf,B
sk,W
