Move,Player
dp,B
dd,W
pq,B
qd,W
qo,B
fq,W
cn,B
oq,W
op,B
nq,W
pp,B
jp,W
oc,B
dr,W
fc,B
cf,W
jd,B
qg,W
pf,B
qf,W
qc,B
rc,W
pd,B
qe,W
ck,B
db,W
lq,B
dk,W
dj,B
cl,W
dl,B
ek,W
el,B
cj,W
bk,B
fl,W
fm,B
fk,W
en,B
ci,W
bl,B
lp,W
mp,B
mq,W
kp,B
lo,W
jq,B
ko,W
kq,B
iq,W
ir,B
ip,W
hr,B
lr,W
kr,B
ks,W
jr,B
np,W
gq,B
gp,W
fr,B
nn,W
fp,B
lc,W
le,B
nd,W
kb,B
lb,W
rb,B
qb,W
pb,B
pc,W
ed,B
ec,W
fd,B
qc,W
de,B
ce,W
df,B
dg,W
eg,B
dh,W
fb,B
dc,W
md,B
nc,W
ne,B
od,W
fh,B
jf,W
kc,B
hf,W
ff,B
ke,W
kd,B
lf,W
mf,B
ld,W
lg,B
me,W
cd,B
ee,W
ef,B
bd,W
le,B
cq,W
kf,B
bo,W
bn,B
cp,W
hi,B
ji,W
ik,B
jk,W
jl,B
kk,W
kl,B
ll,W
jn,B
jo,W
lk,B
li,W
lm,B
ml,W
mm,B
nm,W
lj,B
kj,W
nl,B
mk,W
mj,B
nk,W
nj,B
ok,W
il,B
mi,W
oj,B
oh,W
pj,B
ni,W
kh,B
ki,W
pk,B
ol,W
pm,B
ih,W
hh,B
je,W
ig,B
jg,W
jh,B
ii,W
hg,B
lh,W
